==83614== NVPROF is profiling process 83614, command: saxpy_offload 64
==83614== Some kernel(s) will be replayed on device 0 in order to collect all events/metrics.
==83614== Profiling application: saxpy_offload 64
==83614== Profiling result:
==83614== Event result:
Invocations                                Event Name         Min         Max         Avg       Total
Device "Tesla V100-SXM2-16GB (0)"
    Kernel: __omp_offloading_2f_3253403_main_l37
          1                     fb_subp0_read_sectors   764734545   764734545   764734545   764734545
          1                     fb_subp1_read_sectors   765093003   765093003   765093003   765093003
          1                    fb_subp0_write_sectors  1831454571  1831454571  1831454571  1831454571
          1                    fb_subp1_write_sectors  1834154340  1834154340  1834154340  1834154340
          1              l2_subp0_write_sector_misses  1833203954  1833203954  1833203954  1833203954
          1              l2_subp1_write_sector_misses  1831786205  1831786205  1831786205  1831786205
          1               l2_subp0_read_sector_misses   764116780   764116780   764116780   764116780
          1               l2_subp1_read_sector_misses   765762253   765762253   765762253   765762253
          1          l2_subp0_read_tex_sector_queries   870922101   870922101   870922101   870922101
          1          l2_subp1_read_tex_sector_queries   873499163   873499163   873499163   873499163
          1         l2_subp0_write_tex_sector_queries  2148352916  2148352916  2148352916  2148352916
          1         l2_subp1_write_tex_sector_queries  2146614380  2146614380  2146614380  2146614380
          1             l2_subp0_read_tex_hit_sectors   107125071   107125071   107125071   107125071
          1             l2_subp1_read_tex_hit_sectors   108148064   108148064   108148064   108148064
          1            l2_subp0_write_tex_hit_sectors   549361032   549361032   549361032   549361032
          1            l2_subp1_write_tex_hit_sectors   548870208   548870208   548870208   548870208
          1        l2_subp0_total_read_sector_queries   871359393   871359393   871359393   871359393
          1        l2_subp1_total_read_sector_queries   874690744   874690744   874690744   874690744
          1       l2_subp0_total_write_sector_queries  2148352783  2148352783  2148352783  2148352783
          1       l2_subp1_total_write_sector_queries  2146614730  2146614730  2146614730  2146614730
          1       l2_subp0_read_sysmem_sector_queries           0           0           0           0
          1       l2_subp1_read_sysmem_sector_queries      772622      772622      772622      772622
          1      l2_subp0_write_sysmem_sector_queries           0           0           0           0
          1      l2_subp1_write_sysmem_sector_queries           5           5           5           5
          1                         elapsed_cycles_sm  3.0567e+10  3.0567e+10  3.0567e+10  3.0567e+10
          1                           prof_trigger_00           0           0           0           0
          1                           prof_trigger_01           0           0           0           0
          1                           prof_trigger_02           0           0           0           0
          1                           prof_trigger_03           0           0           0           0
          1                           prof_trigger_04           0           0           0           0
          1                           prof_trigger_05           0           0           0           0
          1                           prof_trigger_06           0           0           0           0
          1                           prof_trigger_07           0           0           0           0
          1                            warps_launched     4194304     4194304     4194304     4194304
          1                              inst_issued0  1.0834e+11  1.0834e+11  1.0834e+11  1.0834e+11
          1                              inst_issued1  1.5239e+10  1.5239e+10  1.5239e+10  1.5239e+10
          1                             inst_executed  5.2350e+10  5.2350e+10  5.2350e+10  5.2350e+10
          1                      thread_inst_executed  1.6249e+12  1.6249e+12  1.6249e+12  1.6249e+12
          1   not_predicated_off_thread_inst_executed  1.5666e+12  1.5666e+12  1.5666e+12  1.5666e+12
          1                             active_cycles  3.0571e+10  3.0571e+10  3.0571e+10  3.0571e+10
          1                              active_warps  2.7668e+12  2.7668e+12  2.7668e+12  2.7668e+12
          1                               shared_atom           0           0           0           0
          1                           sm_cta_launched     1048576     1048576     1048576     1048576
          1                           shared_atom_cas           0           0           0           0
          1                               shared_load           0           0           0           0
          1                              shared_store           0           0           0           0
          1                              generic_load   264241152   264241152   264241152   264241152
          1                             generic_store   265289728   265289728   265289728   265289728
          1                               global_load           0           0           0           0
          1                              global_store           0           0           0           0
          1                                local_load   557842432   557842432   557842432   557842432
          1                               local_store   566231040   566231040   566231040   566231040
          1                                atom_count           0           0           0           0
          1                                gred_count           0           0           0           0
          1                    shared_ld_transactions    13949725    13949725    13949725    13949725
          1                    shared_st_transactions     9781502     9781502     9781502     9781502
          1                   shared_ld_bank_conflict      703956      703956      703956      703956
          1                   shared_st_bank_conflict      256593      256593      256593      256593
          1                           global_atom_cas           0           0           0           0
          1                          active_cycles_pm  3.0571e+10  3.0571e+10  3.0571e+10  3.0571e+10
          1                           active_warps_pm  2.6414e+11  2.6414e+11  2.6414e+11  2.6414e+11
          1                         elapsed_cycles_pm  3.0575e+10  3.0575e+10  3.0575e+10  3.0575e+10
          1                inst_executed_fp16_pipe_s0           0           0           0           0
          1                inst_executed_fp16_pipe_s1           0           0           0           0
          1                inst_executed_fp16_pipe_s2           0           0           0           0
          1                inst_executed_fp16_pipe_s3           0           0           0           0
          1                inst_executed_fp64_pipe_s0           0           0           0           0
          1                inst_executed_fp64_pipe_s1           0           0           0           0
          1                inst_executed_fp64_pipe_s2           0           0           0           0
          1                inst_executed_fp64_pipe_s3           0           0           0           0
          1                 inst_executed_fma_pipe_s0   203948040   203948040   203948040   203948040
          1                 inst_executed_fma_pipe_s1   203948026   203948026   203948026   203948026
          1                 inst_executed_fma_pipe_s2   203948032   203948032   203948032   203948032
          1                 inst_executed_fma_pipe_s3   203948030   203948030   203948030   203948030
          1              tensor_pipe_active_cycles_s0           0           0           0           0
          1              tensor_pipe_active_cycles_s1           0           0           0           0
          1              tensor_pipe_active_cycles_s2           0           0           0           0
          1              tensor_pipe_active_cycles_s3           0           0           0           0
          1                      pcie_tx_active_pulse           1           1           1           1
          1                      pcie_rx_active_pulse           3           3           3           3
          1                         active_cycles_sys   352576993   352576993   352576993   352576993
          1                        elapsed_cycles_sys   352576993   352576993   352576993   352576993
    Kernel: __omp_offloading_2f_3253403_main_l27
          1                     fb_subp0_read_sectors   822742747   822742747   822742747   822742747
          1                     fb_subp1_read_sectors   824031178   824031178   824031178   824031178
          1                    fb_subp0_write_sectors  2005149245  2005149245  2005149245  2005149245
          1                    fb_subp1_write_sectors  2004940161  2004940161  2004940161  2004940161
          1              l2_subp0_write_sector_misses  2004695512  2004695512  2004695512  2004695512
          1              l2_subp1_write_sector_misses  2005487928  2005487928  2005487928  2005487928
          1               l2_subp0_read_sector_misses   821792826   821792826   821792826   821792826
          1               l2_subp1_read_sector_misses   825048748   825048748   825048748   825048748
          1          l2_subp0_read_tex_sector_queries   933855247   933855247   933855247   933855247
          1          l2_subp1_read_tex_sector_queries   937301230   937301230   937301230   937301230
          1         l2_subp0_write_tex_sector_queries  2288173828  2288173828  2288173828  2288173828
          1         l2_subp1_write_tex_sector_queries  2292006140  2292006140  2292006140  2292006140
          1             l2_subp0_read_tex_hit_sectors   112073018   112073018   112073018   112073018
          1             l2_subp1_read_tex_hit_sectors   112251644   112251644   112251644   112251644
          1            l2_subp0_write_tex_hit_sectors   496819516   496819516   496819516   496819516
          1            l2_subp1_write_tex_hit_sectors   499832856   499832856   499832856   499832856
          1        l2_subp0_total_read_sector_queries   933171282   933171282   933171282   933171282
          1        l2_subp1_total_read_sector_queries   937363950   937363950   937363950   937363950
          1       l2_subp0_total_write_sector_queries  2288180015  2288180015  2288180015  2288180015
          1       l2_subp1_total_write_sector_queries  2292000159  2292000159  2292000159  2292000159
          1       l2_subp0_read_sysmem_sector_queries           0           0           0           0
          1       l2_subp1_read_sysmem_sector_queries      848783      848783      848783      848783
          1      l2_subp0_write_sysmem_sector_queries           0           0           0           0
          1      l2_subp1_write_sysmem_sector_queries           5           5           5           5
          1                         elapsed_cycles_sm  3.3350e+10  3.3350e+10  3.3350e+10  3.3350e+10
          1                           prof_trigger_00           0           0           0           0
          1                           prof_trigger_01           0           0           0           0
          1                           prof_trigger_02           0           0           0           0
          1                           prof_trigger_03           0           0           0           0
          1                           prof_trigger_04           0           0           0           0
          1                           prof_trigger_05           0           0           0           0
          1                           prof_trigger_06           0           0           0           0
          1                           prof_trigger_07           0           0           0           0
          1                            warps_launched     4194304     4194304     4194304     4194304
          1                              inst_issued0  1.1924e+11  1.1924e+11  1.1924e+11  1.1924e+11
          1                              inst_issued1  1.5659e+10  1.5659e+10  1.5659e+10  1.5659e+10
          1                             inst_executed  5.2770e+10  5.2770e+10  5.2770e+10  5.2770e+10
          1                      thread_inst_executed  1.6383e+12  1.6383e+12  1.6383e+12  1.6383e+12
          1   not_predicated_off_thread_inst_executed  1.5801e+12  1.5801e+12  1.5801e+12  1.5801e+12
          1                             active_cycles  3.3346e+10  3.3346e+10  3.3346e+10  3.3346e+10
          1                              active_warps  2.8925e+12  2.8925e+12  2.8925e+12  2.8925e+12
          1                               shared_atom           0           0           0           0
          1                           sm_cta_launched     1048576     1048576     1048576     1048576
          1                           shared_atom_cas           0           0           0           0
          1                               shared_load           0           0           0           0
          1                              shared_store           0           0           0           0
          1                              generic_load   281018368   281018368   281018368   281018368
          1                             generic_store   290455552   290455552   290455552   290455552
          1                               global_load           0           0           0           0
          1                              global_store           0           0           0           0
          1                                local_load   583008256   583008256   583008256   583008256
          1                               local_store   591396864   591396864   591396864   591396864
          1                                atom_count           0           0           0           0
          1                                gred_count           0           0           0           0
