==121283== NVPROF is profiling process 121283, command: hotspot_offload 64 64 2 16 ../../data/hotspot/temp_64 ../../data/hotspot/power_64 output.out
==121283== Some kernel(s) will be replayed on device 0 in order to collect all events/metrics.
==121283== Profiling application: hotspot_offload 64 64 2 16 ../../data/hotspot/temp_64 ../../data/hotspot/power_64 output.out
==121283== Profiling result:
==121283== Event result:
Invocations                                Event Name         Min         Max         Avg       Total
Device "Tesla V100-SXM2-16GB (0)"
    Kernel: __omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183
          1                     fb_subp0_read_sectors        2439        2439        2439        2439
          1                     fb_subp1_read_sectors        2584        2584        2584        2584
          1                    fb_subp0_write_sectors        3118        3118        3118        3118
          1                    fb_subp1_write_sectors        3093        3093        3093        3093
          1              l2_subp0_write_sector_misses        3878        3878        3878        3878
          1              l2_subp1_write_sector_misses        3845        3845        3845        3845
          1               l2_subp0_read_sector_misses        3840        3840        3840        3840
          1               l2_subp1_read_sector_misses        3877        3877        3877        3877
          1          l2_subp0_read_tex_sector_queries         811         811         811         811
          1          l2_subp1_read_tex_sector_queries         794         794         794         794
          1         l2_subp0_write_tex_sector_queries        7484        7484        7484        7484
          1         l2_subp1_write_tex_sector_queries       14247       14247       14247       14247
          1             l2_subp0_read_tex_hit_sectors         575         575         575         575
          1             l2_subp1_read_tex_hit_sectors         556         556         556         556
          1            l2_subp0_write_tex_hit_sectors        7258        7258        7258        7258
          1            l2_subp1_write_tex_hit_sectors       13984       13984       13984       13984
          1        l2_subp0_total_read_sector_queries        3189        3189        3189        3189
          1        l2_subp1_total_read_sector_queries      101303      101303      101303      101303
          1       l2_subp0_total_write_sector_queries        8262        8262        8262        8262
          1       l2_subp1_total_write_sector_queries       15049       15049       15049       15049
          1       l2_subp0_read_sysmem_sector_queries           0           0           0           0
          1       l2_subp1_read_sysmem_sector_queries       97343       97343       97343       97343
          1      l2_subp0_write_sysmem_sector_queries           4           4           4           4
          1      l2_subp1_write_sysmem_sector_queries           1           1           1           1
          1                         elapsed_cycles_sm  2607557082  2607557082  2607557082  2607557082
          1                           prof_trigger_00           0           0           0           0
          1                           prof_trigger_01           0           0           0           0
          1                           prof_trigger_02           0           0           0           0
          1                           prof_trigger_03           0           0           0           0
          1                           prof_trigger_04           0           0           0           0
          1                           prof_trigger_05           0           0           0           0
          1                           prof_trigger_06           0           0           0           0
          1                           prof_trigger_07           0           0           0           0
          1                            warps_launched           2           2           2           2
          1                              inst_issued0    63608075    63608075    63608075    63608075
