==121520== NVPROF is profiling process 121520, command: hotspot_offload 512 512 2 8 ../../data/hotspot/temp_512 ../../data/hotspot/power_512 output.out
==121520== Some kernel(s) will be replayed on device 0 in order to collect all events/metrics.
==121520== Profiling application: hotspot_offload 512 512 2 8 ../../data/hotspot/temp_512 ../../data/hotspot/power_512 output.out
==121520== Profiling result:
==121520== Event result:
Invocations                                Event Name         Min         Max         Avg       Total
Device "Tesla V100-SXM2-16GB (0)"
    Kernel: __omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183
          1                     fb_subp0_read_sectors       40248       40248       40248       40248
          1                     fb_subp1_read_sectors       40655       40655       40655       40655
          1                    fb_subp0_write_sectors       38201       38201       38201       38201
          1                    fb_subp1_write_sectors       38274       38274       38274       38274
          1              l2_subp0_write_sector_misses       39467       39467       39467       39467
          1              l2_subp1_write_sector_misses       39497       39497       39497       39497
          1               l2_subp0_read_sector_misses       41420       41420       41420       41420
          1               l2_subp1_read_sector_misses       41527       41527       41527       41527
          1          l2_subp0_read_tex_sector_queries       64843       64843       64843       64843
          1          l2_subp1_read_tex_sector_queries       64827       64827       64827       64827
          1         l2_subp0_write_tex_sector_queries      793255      793255      793255      793255
          1         l2_subp1_write_tex_sector_queries      944988      944988      944988      944988
          1             l2_subp0_read_tex_hit_sectors       48922       48922       48922       48922
          1             l2_subp1_read_tex_hit_sectors       48773       48773       48773       48773
          1            l2_subp0_write_tex_hit_sectors      940672      940672      940672      940672
          1            l2_subp1_write_tex_hit_sectors      789018      789018      789018      789018
          1        l2_subp0_total_read_sector_queries     6201035     6201035     6201035     6201035
          1        l2_subp1_total_read_sector_queries       98243       98243       98243       98243
          1       l2_subp0_total_write_sector_queries      793349      793349      793349      793349
          1       l2_subp1_total_write_sector_queries      945108      945108      945108      945108
          1       l2_subp0_read_sysmem_sector_queries     6109062     6109062     6109062     6109062
          1       l2_subp1_read_sysmem_sector_queries           0           0           0           0
          1      l2_subp0_write_sysmem_sector_queries           1           1           1           1
          1      l2_subp1_write_sysmem_sector_queries           4           4           4           4
          1                         elapsed_cycles_sm  1.6393e+11  1.6393e+11  1.6393e+11  1.6393e+11
          1                           prof_trigger_00           0           0           0           0
          1                           prof_trigger_01           0           0           0           0
          1                           prof_trigger_02           0           0           0           0
          1                           prof_trigger_03           0           0           0           0
          1                           prof_trigger_04           0           0           0           0
          1                           prof_trigger_05           0           0           0           0
          1                           prof_trigger_06           0           0           0           0
          1                           prof_trigger_07           0           0           0           0
