==133868== NVPROF is profiling process 133868, command: hotspot_offload 1024 1024 2 64 ../../data/hotspot/temp_1024 ../../data/hotspot/power_1024 output.out
==133868== Some kernel(s) will be replayed on device 0 in order to collect all events/metrics.
==133868== Profiling application: hotspot_offload 1024 1024 2 64 ../../data/hotspot/temp_1024 ../../data/hotspot/power_1024 output.out
==133868== Profiling result:
==133868== Event result:
Invocations                                Event Name         Min         Max         Avg       Total
Device "Tesla V100-SXM2-16GB (0)"
    Kernel: __omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183
          1                     fb_subp0_read_sectors      306369      306369      306369      306369
          1                     fb_subp1_read_sectors      308696      308696      308696      308696
          1                    fb_subp0_write_sectors      181415      181415      181415      181415
          1                    fb_subp1_write_sectors      181347      181347      181347      181347
          1              l2_subp0_write_sector_misses      192226      192226      192226      192226
          1              l2_subp1_write_sector_misses      192339      192339      192339      192339
          1               l2_subp0_read_sector_misses      309627      309627      309627      309627
          1               l2_subp1_read_sector_misses      309966      309966      309966      309966
          1          l2_subp0_read_tex_sector_queries      272198      272198      272198      272198
          1          l2_subp1_read_tex_sector_queries      272286      272286      272286      272286
          1         l2_subp0_write_tex_sector_queries     3801946     3801946     3801946     3801946
          1         l2_subp1_write_tex_sector_queries     3304105     3304105     3304105     3304105
          1             l2_subp0_read_tex_hit_sectors      142854      142854      142854      142854
          1             l2_subp1_read_tex_hit_sectors      142987      142987      142987      142987
          1            l2_subp0_write_tex_hit_sectors     3768936     3768936     3768936     3768936
          1            l2_subp1_write_tex_hit_sectors     3271091     3271091     3271091     3271091
          1        l2_subp0_total_read_sector_queries      398304      398304      398304      398304
          1        l2_subp1_total_read_sector_queries    24379485    24379485    24379485    24379485
          1       l2_subp0_total_write_sector_queries     3828954     3828954     3828954     3828954
          1       l2_subp1_total_write_sector_queries     3331205     3331205     3331205     3331205
          1       l2_subp0_read_sysmem_sector_queries           0           0           0           0
          1       l2_subp1_read_sysmem_sector_queries    23981945    23981945    23981945    23981945
          1      l2_subp0_write_sysmem_sector_queries           0           0           0           0
          1      l2_subp1_write_sysmem_sector_queries           9           9           9           9
          1                           prof_trigger_00           0           0           0           0
          1                           prof_trigger_01           0           0           0           0
          1                           prof_trigger_02           0           0           0           0
          1                           prof_trigger_03           0           0           0           0
          1                           prof_trigger_04           0           0           0           0
          1                           prof_trigger_05           0           0           0           0
          1                           prof_trigger_06           0           0           0           0
          1                           prof_trigger_07           0           0           0           0
          1                            warps_launched           2           2           2           2
