==123694== NVPROF is profiling process 123694, command: hotspot_offload 512 512 2 64 ../../data/hotspot/temp_512 ../../data/hotspot/power_512 output.out
==123694== Some kernel(s) will be replayed on device 0 in order to collect all events/metrics.
==123694== Profiling application: hotspot_offload 512 512 2 64 ../../data/hotspot/temp_512 ../../data/hotspot/power_512 output.out
==123694== Profiling result:
==123694== Event result:
Invocations                                Event Name         Min         Max         Avg       Total
Device "Tesla V100-SXM2-16GB (0)"
    Kernel: __omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183
          1                     fb_subp0_read_sectors       40074       40074       40074       40074
          1                     fb_subp1_read_sectors       40364       40364       40364       40364
          1                    fb_subp0_write_sectors       38365       38365       38365       38365
          1                    fb_subp1_write_sectors       38217       38217       38217       38217
          1              l2_subp0_write_sector_misses       39164       39164       39164       39164
          1              l2_subp1_write_sector_misses       39084       39084       39084       39084
          1               l2_subp0_read_sector_misses       41604       41604       41604       41604
          1               l2_subp1_read_sector_misses       41726       41726       41726       41726
          1          l2_subp0_read_tex_sector_queries       64848       64848       64848       64848
          1          l2_subp1_read_tex_sector_queries       64790       64790       64790       64790
          1         l2_subp0_write_tex_sector_queries      793255      793255      793255      793255
          1         l2_subp1_write_tex_sector_queries      944988      944988      944988      944988
          1             l2_subp0_read_tex_hit_sectors       48867       48867       48867       48867
          1             l2_subp1_read_tex_hit_sectors       48883       48883       48883       48883
          1            l2_subp0_write_tex_hit_sectors      940668      940668      940668      940668
          1            l2_subp1_write_tex_hit_sectors      789023      789023      789023      789023
          1        l2_subp0_total_read_sector_queries       96540       96540       96540       96540
          1        l2_subp1_total_read_sector_queries     6167992     6167992     6167992     6167992
          1       l2_subp0_total_write_sector_queries      945003      945003      945003      945003
          1       l2_subp1_total_write_sector_queries      793362      793362      793362      793362
          1       l2_subp0_read_sysmem_sector_queries           0           0           0           0
          1       l2_subp1_read_sysmem_sector_queries     6072097     6072097     6072097     6072097
          1      l2_subp0_write_sysmem_sector_queries           0           0           0           0
          1      l2_subp1_write_sysmem_sector_queries           5           5           5           5
          1                         elapsed_cycles_sm  1.6413e+11  1.6413e+11  1.6413e+11  1.6413e+11
          1                           prof_trigger_00           0           0           0           0
          1                           prof_trigger_01           0           0           0           0
          1                           prof_trigger_02           0           0           0           0
          1                           prof_trigger_03           0           0           0           0
          1                           prof_trigger_04           0           0           0           0
          1                           prof_trigger_05           0           0           0           0
          1                           prof_trigger_06           0           0           0           0
          1                           prof_trigger_07           0           0           0           0
