==128433== NVPROF is profiling process 128433, command: hotspot_offload 1024 1024 2 16 ../../data/hotspot/temp_1024 ../../data/hotspot/power_1024 output.out
==128433== Some kernel(s) will be replayed on device 0 in order to collect all events/metrics.
==128433== Profiling application: hotspot_offload 1024 1024 2 16 ../../data/hotspot/temp_1024 ../../data/hotspot/power_1024 output.out
==128433== Profiling result:
==128433== Event result:
Invocations                                Event Name         Min         Max         Avg       Total
Device "Tesla V100-SXM2-16GB (0)"
    Kernel: __omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183
          1                     fb_subp0_read_sectors      307940      307940      307940      307940
          1                     fb_subp1_read_sectors      309693      309693      309693      309693
          1                    fb_subp0_write_sectors      181941      181941      181941      181941
          1                    fb_subp1_write_sectors      181780      181780      181780      181780
          1              l2_subp0_write_sector_misses      182277      182277      182277      182277
          1              l2_subp1_write_sector_misses      182403      182403      182403      182403
          1               l2_subp0_read_sector_misses      307956      307956      307956      307956
          1               l2_subp1_read_sector_misses      307895      307895      307895      307895
          1          l2_subp0_read_tex_sector_queries      272189      272189      272189      272189
          1          l2_subp1_read_tex_sector_queries      272292      272292      272292      272292
          1         l2_subp0_write_tex_sector_queries     3801915     3801915     3801915     3801915
          1         l2_subp1_write_tex_sector_queries     3304136     3304136     3304136     3304136
          1             l2_subp0_read_tex_hit_sectors      143308      143308      143308      143308
          1             l2_subp1_read_tex_hit_sectors      143187      143187      143187      143187
          1            l2_subp0_write_tex_hit_sectors     3769142     3769142     3769142     3769142
          1            l2_subp1_write_tex_hit_sectors     3271386     3271386     3271386     3271386
          1        l2_subp0_total_read_sector_queries    24635111    24635111    24635111    24635111
          1        l2_subp1_total_read_sector_queries      396617      396617      396617      396617
          1       l2_subp0_total_write_sector_queries     3829023     3829023     3829023     3829023
          1       l2_subp1_total_write_sector_queries     3331303     3331303     3331303     3331303
          1       l2_subp0_read_sysmem_sector_queries    24237849    24237849    24237849    24237849
          1       l2_subp1_read_sysmem_sector_queries           0           0           0           0
          1      l2_subp0_write_sysmem_sector_queries           1           1           1           1
          1      l2_subp1_write_sysmem_sector_queries           4           4           4           4
          1                           prof_trigger_00           0           0           0           0
          1                           prof_trigger_01           0           0           0           0
          1                           prof_trigger_02           0           0           0           0
          1                           prof_trigger_03           0           0           0           0
          1                           prof_trigger_04           0           0           0           0
          1                           prof_trigger_05           0           0           0           0
          1                           prof_trigger_06           0           0           0           0
          1                           prof_trigger_07           0           0           0           0
          1                            warps_launched           2           2           2           2
