==156093== NVPROF is profiling process 156093, command: bfs_offload 32 ../../data/bfs/graph256k.txt
==156093== Some kernel(s) will be replayed on device 0 in order to collect all events/metrics.
==156093== Profiling application: bfs_offload 32 ../../data/bfs/graph256k.txt
==156093== Profiling result:
==156093== Event result:
Invocations                                Event Name         Min         Max         Avg       Total
Device "Tesla V100-SXM2-16GB (0)"
    Kernel: __omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147
         11                     fb_subp0_read_sectors        4196      143788       41118      452302
         11                     fb_subp1_read_sectors        4100      143578       40908      449991
         11                    fb_subp0_write_sectors        3228       67946       24594      270535
         11                    fb_subp1_write_sectors        2764       67786       24416      268585
         11              l2_subp0_write_sector_misses        1312       60679       22662      249289
         11              l2_subp1_write_sector_misses        1280       60586       22627      248897
         11               l2_subp0_read_sector_misses         936      141836       40406      444469
         11               l2_subp1_read_sector_misses         978      142205       40402      444429
         11          l2_subp0_read_tex_sector_queries        4300      442837       98199     1080194
         11          l2_subp1_read_tex_sector_queries        4309      447606       98891     1087811
         11         l2_subp0_write_tex_sector_queries      115936      417668      162856     1791423
         11         l2_subp1_write_tex_sector_queries       83291      924820      265262     2917886
         11             l2_subp0_read_tex_hit_sectors        2253      350760       74015      814166
         11             l2_subp1_read_tex_hit_sectors        2258      355668       74771      822486
         11            l2_subp0_write_tex_hit_sectors      114732      411376      159699     1756693
         11            l2_subp1_write_tex_hit_sectors       82102      918528      262095     2883054
         11        l2_subp0_total_read_sector_queries        4396      443439       98796     1086763
         11        l2_subp1_total_read_sector_queries       30340      716924      196813     2164952
         11       l2_subp0_total_write_sector_queries      115950      427855      165331     1818645
         11       l2_subp1_total_write_sector_queries       83300      934930      267697     2944672
         11       l2_subp0_read_sysmem_sector_queries           0           0           0           0
         11       l2_subp1_read_sysmem_sector_queries       25727      268679       97274     1070020
         11      l2_subp0_write_sysmem_sector_queries           0           4           2          24
         11      l2_subp1_write_sysmem_sector_queries           1           5           2          31
         11                         elapsed_cycles_sm   646529492  1.3444e+10  3045403032  3.3499e+10
         11                           prof_trigger_00           0           0           0           0
         11                           prof_trigger_01           0           0           0           0
