==149975== NVPROF is profiling process 149975, command: bfs_offload 32 ../../data/bfs/graph16k.txt
==149975== Some kernel(s) will be replayed on device 0 in order to collect all events/metrics.
==149975== Profiling application: bfs_offload 32 ../../data/bfs/graph16k.txt
==149975== Profiling result:
==149975== Event result:
Invocations                                Event Name         Min         Max         Avg       Total
Device "Tesla V100-SXM2-16GB (0)"
    Kernel: __omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147
          9                     fb_subp0_read_sectors         408        9628        3294       29652
          9                     fb_subp1_read_sectors         316        9484        3170       28530
          9                    fb_subp0_write_sectors         572        6998        3538       31849
          9                    fb_subp1_write_sectors         440        7012        3630       32674
          9              l2_subp0_write_sector_misses        1249        6892        3489       31406
          9              l2_subp1_write_sector_misses        1224        6977        3480       31326
          9               l2_subp0_read_sector_misses         314       10228        3233       29099
          9               l2_subp1_read_sector_misses         308       10186        3231       29079
          9          l2_subp0_read_tex_sector_queries         265        8419        2618       23569
          9          l2_subp1_read_tex_sector_queries         266        8322        2607       23469
          9         l2_subp0_write_tex_sector_queries        6714       56552       20528      184755
          9         l2_subp1_write_tex_sector_queries        8718       27279       12262      110364
          9             l2_subp0_read_tex_hit_sectors         129        2029         743        6692
          9             l2_subp1_read_tex_hit_sectors         128        1981         735        6619
          9            l2_subp0_write_tex_hit_sectors        5518       55026       19177      172597
          9            l2_subp1_write_tex_hit_sectors        7520       25768       10918       98267
          9        l2_subp0_total_read_sector_queries        2121       23599       10288       92594
          9        l2_subp1_total_read_sector_queries         322        8855        3101       27912
          9       l2_subp0_total_write_sector_queries        6725       57681       20824      187420
          9       l2_subp1_total_write_sector_queries        8736       28393       12545      112908
          9       l2_subp0_read_sysmem_sector_queries        1791       16127        7162       64463
          9       l2_subp1_read_sysmem_sector_queries           0           0           0           0
          9      l2_subp0_write_sysmem_sector_queries           1           5           3          33
          9      l2_subp1_write_sysmem_sector_queries           0           4           1          12
          9                         elapsed_cycles_sm    45297262   829371356   226941928  2042477360
          9                           prof_trigger_00           0           0           0           0
          9                           prof_trigger_01           0           0           0           0
          9                           prof_trigger_02           0           0           0           0
          9                           prof_trigger_03           0           0           0           0
