==157250== NVPROF is profiling process 157250, command: bfs_offload 16 ../../data/bfs/graph2k.txt
==157250== Some kernel(s) will be replayed on device 0 in order to collect all events/metrics.
==157250== Profiling application: bfs_offload 16 ../../data/bfs/graph2k.txt
==157250== Profiling result:
==157250== Event result:
Invocations                                Event Name         Min         Max         Avg       Total
Device "Tesla V100-SXM2-16GB (0)"
    Kernel: __omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147
          7                     fb_subp0_read_sectors         110        1710         883        6182
          7                     fb_subp1_read_sectors          54        1472         755        5288
          7                    fb_subp0_write_sectors         720        2589        1572       11004
          7                    fb_subp1_write_sectors         570        2138        1260        8820
          7              l2_subp0_write_sector_misses         734        2213        1397        9781
          7              l2_subp1_write_sector_misses         780        2246        1411        9883
          7               l2_subp0_read_sector_misses          82        1964         813        5692
          7               l2_subp1_read_sector_misses          78        1964         820        5740
          7          l2_subp0_read_tex_sector_queries          41        1107         436        3056
          7          l2_subp1_read_tex_sector_queries          38        1122         443        3101
          7         l2_subp0_write_tex_sector_queries        2450        4697        2999       20993
          7         l2_subp1_write_tex_sector_queries        2228        8569        4406       30844
          7             l2_subp0_read_tex_hit_sectors          20         349         140         986
          7             l2_subp1_read_tex_hit_sectors          17         358         140         981
          7            l2_subp0_write_tex_hit_sectors        1249        3461        1779       12454
          7            l2_subp1_write_tex_hit_sectors        1033        7311        3178       22249
          7        l2_subp0_total_read_sector_queries          99        2039         736        5154
          7        l2_subp1_total_read_sector_queries         468        4007        2064       14453
          7       l2_subp0_total_write_sector_queries        2474        4875        3066       21465
          7       l2_subp1_total_write_sector_queries        2229        8761        4469       31284
          7       l2_subp0_read_sysmem_sector_queries           0           0           0           0
          7       l2_subp1_read_sysmem_sector_queries         373        2204        1320        9243
          7      l2_subp0_write_sysmem_sector_queries           0           4           2          16
          7      l2_subp1_write_sysmem_sector_queries           1           5           2          19
          7                         elapsed_cycles_sm    11006412    54205542    32746256   229223798
          7                           prof_trigger_00           0           0           0           0
          7                           prof_trigger_01           0           0           0           0
          7                           prof_trigger_02           0           0           0           0
          7                           prof_trigger_03           0           0           0           0
