==160872== NVPROF is profiling process 160872, command: bfs_offload 128 ../../data/bfs/graph4k.txt
==160872== Some kernel(s) will be replayed on device 0 in order to collect all events/metrics.
==160872== Profiling application: bfs_offload 128 ../../data/bfs/graph4k.txt
==160872== Profiling result:
==160872== Event result:
Invocations                                Event Name         Min         Max         Avg       Total
Device "Tesla V100-SXM2-16GB (0)"
    Kernel: __omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147
          8                     fb_subp0_read_sectors          82        2234         940        7523
          8                     fb_subp1_read_sectors         140        2284        1000        8004
          8                    fb_subp0_write_sectors        1114        2985        1854       14836
          8                    fb_subp1_write_sectors        1144        3060        1844       14753
          8              l2_subp0_write_sector_misses         416        3123        1589       12717
          8              l2_subp1_write_sector_misses         444        3190        1590       12723
          8               l2_subp0_read_sector_misses         344        2930        1302       10418
          8               l2_subp1_read_sector_misses         340        2928        1299       10397
          8          l2_subp0_read_tex_sector_queries          67        2149         752        6021
          8          l2_subp1_read_tex_sector_queries          70        2165         747        5979
          8         l2_subp0_write_tex_sector_queries        3345        7833        4336       34693
          8         l2_subp1_write_tex_sector_queries        2861       15832        6751       54008
          8             l2_subp0_read_tex_hit_sectors          32         555         220        1761
          8             l2_subp1_read_tex_hit_sectors          32         560         222        1782
          8            l2_subp0_write_tex_hit_sectors        2145        6558        3099       24795
          8            l2_subp1_write_tex_hit_sectors        1669       14534        5508       44065
          8        l2_subp0_total_read_sector_queries         675        6433        3149       25197
          8        l2_subp1_total_read_sector_queries         118        2215        1018        8147
          8       l2_subp0_total_write_sector_queries        3376        8174        4437       35499
          8       l2_subp1_total_write_sector_queries        2877       16176        6838       54708
          8       l2_subp0_read_sysmem_sector_queries         556        4240        2121       16974
          8       l2_subp1_read_sysmem_sector_queries           0           0           0           0
          8      l2_subp0_write_sysmem_sector_queries           1           5           3          24
          8      l2_subp1_write_sysmem_sector_queries           0           4           2          16
          8                         elapsed_cycles_sm    14487560   103537012    52463347   419706782
          8                           prof_trigger_00           0           0           0           0
          8                           prof_trigger_01           0           0           0           0
          8                           prof_trigger_02           0           0           0           0
          8                           prof_trigger_03           0           0           0           0
