==163813== NVPROF is profiling process 163813, command: bfs_offload 128 ../../data/bfs/graph64k.txt
==163813== Some kernel(s) will be replayed on device 0 in order to collect all events/metrics.
==163813== Profiling application: bfs_offload 128 ../../data/bfs/graph64k.txt
==163813== Profiling result:
==163813== Event result:
Invocations                                Event Name         Min         Max         Avg       Total
Device "Tesla V100-SXM2-16GB (0)"
    Kernel: __omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147
         10                     fb_subp0_read_sectors        1032       38264       11083      110832
         10                     fb_subp1_read_sectors        1110       38394       11154      111544
         10                    fb_subp0_write_sectors         744       16919        6934       69348
         10                    fb_subp1_write_sectors         853       17720        7036       70366
         10              l2_subp0_write_sector_misses        1101       22717        7737       77373
         10              l2_subp1_write_sector_misses        1060       22588        7805       78057
         10               l2_subp0_read_sector_misses        1080       37456       11248      112484
         10               l2_subp1_read_sector_misses        1070       37354       11226      112266
         10          l2_subp0_read_tex_sector_queries        1180       74150       18181      181810
         10          l2_subp1_read_tex_sector_queries        1207       73461       18216      182161
         10         l2_subp0_write_tex_sector_queries       30224       96716       42997      429977
         10         l2_subp1_write_tex_sector_queries       22066      207637       72828      728287
         10             l2_subp0_read_tex_hit_sectors         662       46854       11375      113752
         10             l2_subp1_read_tex_hit_sectors         647       46028       11387      113878
         10            l2_subp0_write_tex_hit_sectors       29024       94265       41271      412715
         10            l2_subp1_write_tex_hit_sectors       20872      205175       71094      710946
         10        l2_subp0_total_read_sector_queries        1212       74397       18589      185897
         10        l2_subp1_total_read_sector_queries        7693      136026       44746      447469
         10       l2_subp0_total_write_sector_queries       30246      101358       43499      434993
         10       l2_subp1_total_write_sector_queries       22087      212245       73314      733144
         10       l2_subp0_read_sysmem_sector_queries           0           0           0           0
         10       l2_subp1_read_sysmem_sector_queries        6466       63913       26119      261190
         10      l2_subp0_write_sysmem_sector_queries           0           4           2          20
         10      l2_subp1_write_sysmem_sector_queries           1           5           3          30
         10                         elapsed_cycles_sm   166049558  1634263422   725894075  7258940756
         10                           prof_trigger_00           0           0           0           0
         10                           prof_trigger_01           0           0           0           0
         10                           prof_trigger_02           0           0           0           0
