==157691== NVPROF is profiling process 157691, command: bfs_offload 128 ../../data/bfs/graph2k.txt
==157691== Some kernel(s) will be replayed on device 0 in order to collect all events/metrics.
==157691== Profiling application: bfs_offload 128 ../../data/bfs/graph2k.txt
==157691== Profiling result:
==157691== Event result:
Invocations                                Event Name         Min         Max         Avg       Total
Device "Tesla V100-SXM2-16GB (0)"
    Kernel: __omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147
          7                     fb_subp0_read_sectors         110        1238         752        5266
          7                     fb_subp1_read_sectors          54        1064         627        4392
          7                    fb_subp0_write_sectors         695        2189        1515       10611
          7                    fb_subp1_write_sectors         632        2118        1481       10372
          7              l2_subp0_write_sector_misses         412        1896        1085        7598
          7              l2_subp1_write_sector_misses         440        1875        1095        7667
          7               l2_subp0_read_sector_misses          78        1986        1014        7104
          7               l2_subp1_read_sector_misses          82        1946        1018        7132
          7          l2_subp0_read_tex_sector_queries          41        1103         432        3025
          7          l2_subp1_read_tex_sector_queries          42        1118         441        3093
          7         l2_subp0_write_tex_sector_queries        2229        8599        4413       30895
          7         l2_subp1_write_tex_sector_queries        2449        4667        2991       20942
          7             l2_subp0_read_tex_hit_sectors          16         353         141         991
          7             l2_subp1_read_tex_hit_sectors          21         354         141         990
          7            l2_subp0_write_tex_hit_sectors        1034        7339        3185       22300
          7            l2_subp1_write_tex_hit_sectors        1248        3432        1771       12402
          7        l2_subp0_total_read_sector_queries          83        2027         744        5208
          7        l2_subp1_total_read_sector_queries         459        4172        2020       14144
          7       l2_subp0_total_write_sector_queries        2237        8607        4426       30987
          7       l2_subp1_total_write_sector_queries        2466        4684        3008       21059
          7       l2_subp0_read_sysmem_sector_queries           0           0           0           0
          7       l2_subp1_read_sysmem_sector_queries         364        2124        1264        8850
          7      l2_subp0_write_sysmem_sector_queries           0           4           2          16
          7      l2_subp1_write_sysmem_sector_queries           1           5           2          19
          7                         elapsed_cycles_sm    10994296    54322518    32556992   227898950
          7                           prof_trigger_00           0           0           0           0
          7                           prof_trigger_01           0           0           0           0
          7                           prof_trigger_02           0           0           0           0
          7                           prof_trigger_03           0           0           0           0
