==154480== NVPROF is profiling process 154480, command: bfs_offload 8 ../../data/bfs/graph1k.txt
==154480== Some kernel(s) will be replayed on device 0 in order to collect all events/metrics.
==154480== Profiling application: bfs_offload 8 ../../data/bfs/graph1k.txt
==154480== Profiling result:
==154480== Event result:
Invocations                                Event Name         Min         Max         Avg       Total
Device "Tesla V100-SXM2-16GB (0)"
    Kernel: __omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147
          8                     fb_subp0_read_sectors         116        1550         521        4172
          8                     fb_subp1_read_sectors           4        1450         425        3406
          8                    fb_subp0_write_sectors         714        1777        1120        8967
          8                    fb_subp1_write_sectors         580        1656        1096        8771
          8              l2_subp0_write_sector_misses         336        2293        1104        8835
          8              l2_subp1_write_sector_misses         364        2285        1112        8903
          8               l2_subp0_read_sector_misses          68        1432         699        5598
          8               l2_subp1_read_sector_misses          70        1448         690        5520
          8          l2_subp0_read_tex_sector_queries          21         539         184        1474
          8          l2_subp1_read_tex_sector_queries          19         530         183        1469
          8         l2_subp0_write_tex_sector_queries        1903        4807        2860       22883
          8         l2_subp1_write_tex_sector_queries        1997        3053        2230       17847
          8             l2_subp0_read_tex_hit_sectors           9         140          50         404
          8             l2_subp1_read_tex_hit_sectors           8         113          47         377
          8            l2_subp0_write_tex_hit_sectors         712        3567        1647       13181
          8            l2_subp1_write_tex_hit_sectors         800        1837        1024        8197
          8        l2_subp0_total_read_sector_queries         476        2608        1403       11229
          8        l2_subp1_total_read_sector_queries         119        1458         720        5762
          8       l2_subp0_total_write_sector_queries        1912        4816        2887       23103
          8       l2_subp1_total_write_sector_queries        2010        3069        2255       18041
          8       l2_subp0_read_sysmem_sector_queries         188        1116         655        5243
          8       l2_subp1_read_sysmem_sector_queries           0           0           0           0
          8      l2_subp0_write_sysmem_sector_queries           1           5           3          24
          8      l2_subp1_write_sysmem_sector_queries           0           4           2          16
          8                         elapsed_cycles_sm     7218880    36829970    21347911   170783292
          8                           prof_trigger_00           0           0           0           0
          8                           prof_trigger_01           0           0           0           0
          8                           prof_trigger_02           0           0           0           0
          8                           prof_trigger_03           0           0           0           0
          8                           prof_trigger_04           0           0           0           0
