==158893== NVPROF is profiling process 158893, command: bfs_offload 8 ../../data/bfs/graph4096.txt
==158893== Some kernel(s) will be replayed on device 0 in order to collect all events/metrics.
==158893== Profiling application: bfs_offload 8 ../../data/bfs/graph4096.txt
==158893== Profiling result:
==158893== Event result:
Invocations                                Event Name         Min         Max         Avg       Total
Device "Tesla V100-SXM2-16GB (0)"
    Kernel: __omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147
          8                     fb_subp0_read_sectors         166        3192        1546       12374
          8                     fb_subp1_read_sectors          80        3114        1425       11404
          8                    fb_subp0_write_sectors         428        3581        1689       13513
          8                    fb_subp1_write_sectors         348        3466        1674       13395
          8              l2_subp0_write_sector_misses        1064        3194        1871       14972
          8              l2_subp1_write_sector_misses        1048        3209        1857       14863
          8               l2_subp0_read_sector_misses         114        3178        1037        8300
          8               l2_subp1_read_sector_misses         114        3136        1037        8300
          8          l2_subp0_read_tex_sector_queries          70        2087         753        6029
          8          l2_subp1_read_tex_sector_queries          67        2154         754        6039
          8         l2_subp0_write_tex_sector_queries        2861       16455        6858       54867
          8         l2_subp1_write_tex_sector_queries        3341        8003        4326       34614
          8             l2_subp0_read_tex_hit_sectors          32         551         229        1836
          8             l2_subp1_read_tex_hit_sectors          32         568         231        1851
          8            l2_subp0_write_tex_hit_sectors        1669       15156        5615       44926
          8            l2_subp1_write_tex_hit_sectors        2144        6727        3088       24704
          8        l2_subp0_total_read_sector_queries         110        2141        1253       10029
          8        l2_subp1_total_read_sector_queries         653        6859        3571       28572
          8       l2_subp0_total_write_sector_queries        2869       16467        6875       55007
          8       l2_subp1_total_write_sector_queries        3358        8016        4341       34730
          8       l2_subp0_read_sysmem_sector_queries           0           0           0           0
          8       l2_subp1_read_sysmem_sector_queries         591        4861        2327       18616
          8      l2_subp0_write_sysmem_sector_queries           0           4           0           4
          8      l2_subp1_write_sysmem_sector_queries           1           5           4          36
          8                         elapsed_cycles_sm    13941004   118883992    61541688   492333504
          8                           prof_trigger_00           0           0           0           0
          8                           prof_trigger_01           0           0           0           0
          8                           prof_trigger_02           0           0           0           0
          8                           prof_trigger_03           0           0           0           0
