==149367== NVPROF is profiling process 149367, command: bfs_offload 128 ../../data/bfs/graph128k.txt
==149367== Some kernel(s) will be replayed on device 0 in order to collect all events/metrics.
==149367== Profiling application: bfs_offload 128 ../../data/bfs/graph128k.txt
==149367== Profiling result:
==149367== Event result:
Invocations                                Event Name         Min         Max         Avg       Total
Device "Tesla V100-SXM2-16GB (0)"
    Kernel: __omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147
         10                     fb_subp0_read_sectors        2070       74534       21866      218660
         10                     fb_subp1_read_sectors        2132       74618       21853      218530
         10                    fb_subp0_write_sectors        1840       38831       13619      136199
         10                    fb_subp1_write_sectors        1944       38775       13532      135326
         10              l2_subp0_write_sector_misses        1918       39069       14320      143200
         10              l2_subp1_write_sector_misses        1920       39030       14327      143274
         10               l2_subp0_read_sector_misses        2138       74419       22017      220176
         10               l2_subp1_read_sector_misses        2168       74369       22095      220950
         10          l2_subp0_read_tex_sector_queries        2262      238268       49214      492143
         10          l2_subp1_read_tex_sector_queries        2267      242273       49789      497896
         10         l2_subp0_write_tex_sector_queries       58896      176359       84873      848737
         10         l2_subp1_write_tex_sector_queries       42558      422116      145027     1450272
         10             l2_subp0_read_tex_hit_sectors        1234      183710       35614      356142
         10             l2_subp1_read_tex_hit_sectors        1238      187112       36091      360916
         10            l2_subp0_write_tex_hit_sectors       57696      172678       82636      826366
         10            l2_subp1_write_tex_hit_sectors       41358      418437      142783     1427835
         10        l2_subp0_total_read_sector_queries       14327      360797       98273      982737
         10        l2_subp1_total_read_sector_queries        2321      242419       50136      501368
         10       l2_subp0_total_write_sector_queries       58911      176390       85537      855374
         10       l2_subp1_total_write_sector_queries       42602      422138      145702     1457028
         10       l2_subp0_read_sysmem_sector_queries       12011      121643       48583      485833
         10       l2_subp1_read_sysmem_sector_queries           0           0           0           0
         10      l2_subp0_write_sysmem_sector_queries           1           5           3          30
         10      l2_subp1_write_sysmem_sector_queries           0           4           2          20
         10                         elapsed_cycles_sm   327928434  4246912074  1615992212  1.6160e+10
         10                           prof_trigger_00           0           0           0           0
         10                           prof_trigger_01           0           0           0           0
         10                           prof_trigger_02           0           0           0           0
