==161493== NVPROF is profiling process 161493, command: bfs_offload 16 ../../data/bfs/graph512k.txt
==161493== Some kernel(s) will be replayed on device 0 in order to collect all events/metrics.
==161493== Profiling application: bfs_offload 16 ../../data/bfs/graph512k.txt
==161493== Profiling result:
==161493== Event result:
Invocations                                Event Name         Min         Max         Avg       Total
Device "Tesla V100-SXM2-16GB (0)"
    Kernel: __omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147
         11                     fb_subp0_read_sectors        2231      308446       83243      915673
         11                     fb_subp1_read_sectors        2172      308699       83206      915274
         11                    fb_subp0_write_sectors        4352       97566       38751      426263
         11                    fb_subp1_write_sectors        4468       97173       38688      425575
         11              l2_subp0_write_sector_misses        5155       97259       39183      431013
         11              l2_subp1_write_sector_misses        4974       97276       39240      431645
         11               l2_subp0_read_sector_misses        8288      308488       83895      922852
         11               l2_subp1_read_sector_misses        8272      308861       83929      923220
         11          l2_subp0_read_tex_sector_queries        8410     1116488      203528     2238817
         11          l2_subp1_read_tex_sector_queries        8409     1126106      204774     2252516
         11         l2_subp0_write_tex_sector_queries      230928      711224      325107     3576177
         11         l2_subp1_write_tex_sector_queries      165426     1660147      537012     5907132
         11             l2_subp0_read_tex_hit_sectors        4308      907733      156340     1719744
         11             l2_subp1_read_tex_hit_sectors        4310      916208      157439     1731829
         11            l2_subp0_write_tex_hit_sectors      229728      699743      319870     3518580
         11            l2_subp1_write_tex_hit_sectors      164232     1647357      531757     5849337
         11        l2_subp0_total_read_sector_queries        8646     1119746      204734     2252080
         11        l2_subp1_total_read_sector_queries       56347     1611514      386688     4253574
         11       l2_subp0_total_write_sector_queries      230966      754749      336322     3699551
         11       l2_subp1_total_write_sector_queries      165463     1688592      548225     6030485
         11       l2_subp0_read_sysmem_sector_queries           0           0           0           0
         11       l2_subp1_read_sysmem_sector_queries       47752      484174      180864     1989512
         11      l2_subp0_write_sysmem_sector_queries           0           4           2          28
         11      l2_subp1_write_sysmem_sector_queries           1           5           2          27
         11                         elapsed_cycles_sm  1291846464  1.3104e+10  5338773570  5.8727e+10
         11                           prof_trigger_00           0           0           0           0
         11                           prof_trigger_01           0           0           0           0
