==158580== NVPROF is profiling process 158580, command: bfs_offload 128 ../../data/bfs/graph32k.txt
==158580== Some kernel(s) will be replayed on device 0 in order to collect all events/metrics.
==158580== Profiling application: bfs_offload 128 ../../data/bfs/graph32k.txt
==158580== Profiling result:
==158580== Event result:
Invocations                                Event Name         Min         Max         Avg       Total
Device "Tesla V100-SXM2-16GB (0)"
    Kernel: __omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147
          9                     fb_subp0_read_sectors         606       18942        6665       59987
          9                     fb_subp1_read_sectors         518       18956        6508       58579
          9                    fb_subp0_write_sectors         852        9742        4621       41590
          9                    fb_subp1_write_sectors         792        9661        4514       40629
          9              l2_subp0_write_sector_misses         628        9595        4613       41521
          9              l2_subp1_write_sector_misses         748        9536        4585       41266
          9               l2_subp0_read_sector_misses         564       18608        6243       56193
          9               l2_subp1_read_sector_misses         560       18554        6239       56159
          9          l2_subp0_read_tex_sector_queries         538       22009        6457       58119
          9          l2_subp1_read_tex_sector_queries         530       22042        6499       58495
          9         l2_subp0_write_tex_sector_queries       15893       44436       23081      207735
          9         l2_subp1_write_tex_sector_queries       11833      108044       40163      361471
          9             l2_subp0_read_tex_hit_sectors         281        8968        2683       24155
          9             l2_subp1_read_tex_hit_sectors         282        9182        2741       24674
          9            l2_subp0_write_tex_hit_sectors       14689       42621       21595      194356
          9            l2_subp1_write_tex_hit_sectors       10638      106206       38671      348041
          9        l2_subp0_total_read_sector_queries         590       21996        6692       60229
          9        l2_subp1_total_read_sector_queries        3714       51823       19779      178013
          9       l2_subp0_total_write_sector_queries       15919       46572       23341      210071
          9       l2_subp1_total_write_sector_queries       11854      108049       40415      363743
          9       l2_subp0_read_sysmem_sector_queries           0           0           0           0
          9       l2_subp1_read_sysmem_sector_queries        3150       29684       13058      117523
          9      l2_subp0_write_sysmem_sector_queries           0           4           0           4
          9      l2_subp1_write_sysmem_sector_queries           1           5           4          41
          9                         elapsed_cycles_sm    86198274   803769262   353623202  3182608822
          9                           prof_trigger_00           0           0           0           0
          9                           prof_trigger_01           0           0           0           0
          9                           prof_trigger_02           0           0           0           0
          9                           prof_trigger_03           0           0           0           0
