==165949== NVPROF is profiling process 165949, command: bfs_offload 128 ../../data/bfs/graph8k.txt
==165949== Some kernel(s) will be replayed on device 0 in order to collect all events/metrics.
==165949== Profiling application: bfs_offload 128 ../../data/bfs/graph8k.txt
==165949== Profiling result:
==165949== Event result:
Invocations                                Event Name         Min         Max         Avg       Total
Device "Tesla V100-SXM2-16GB (0)"
    Kernel: __omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147
          9                     fb_subp0_read_sectors         126        4552        1658       14922
          9                     fb_subp1_read_sectors         222        4658        1753       15784
          9                    fb_subp0_write_sectors        1068        4405        2313       20824
          9                    fb_subp1_write_sectors        1125        4640        2325       20927
          9              l2_subp0_write_sector_misses        1156        4665        2546       22919
          9              l2_subp1_write_sector_misses        1105        4700        2523       22714
          9               l2_subp0_read_sector_misses         174        4758        1542       13886
          9               l2_subp1_read_sector_misses         178        4820        1519       13674
          9          l2_subp0_read_tex_sector_queries         131        4238        1314       11831
          9          l2_subp1_read_tex_sector_queries         136        4320        1321       11889
          9         l2_subp0_write_tex_sector_queries        5132       14146        6886       61980
          9         l2_subp1_write_tex_sector_queries        4140       28945       11125      100132
          9             l2_subp0_read_tex_hit_sectors          64         969         370        3337
          9             l2_subp1_read_tex_hit_sectors          69         993         381        3434
          9            l2_subp0_write_tex_hit_sectors        3936       12794        5615       50540
          9            l2_subp1_write_tex_hit_sectors        2950       27567        9850       88657
          9        l2_subp0_total_read_sector_queries         179        4299        1569       14128
          9        l2_subp1_total_read_sector_queries        1129       11870        5362       48258
          9       l2_subp0_total_write_sector_queries        5144       14154        6950       62550
          9       l2_subp1_total_write_sector_queries        4157       28962       11188      100695
          9       l2_subp0_read_sysmem_sector_queries           0           0           0           0
          9       l2_subp1_read_sysmem_sector_queries         970        8231        3791       34120
          9      l2_subp0_write_sysmem_sector_queries           0           4           0           8
          9      l2_subp1_write_sysmem_sector_queries           1           5           4          37
          9                         elapsed_cycles_sm    24784640   226213372   113405883  1020652948
          9                           prof_trigger_00           0           0           0           0
          9                           prof_trigger_01           0           0           0           0
          9                           prof_trigger_02           0           0           0           0
          9                           prof_trigger_03           0           0           0           0
