==164473== NVPROF is profiling process 164473, command: bfs_offload 32 ../../data/bfs/graph65536.txt
==164473== Some kernel(s) will be replayed on device 0 in order to collect all events/metrics.
==164473== Profiling application: bfs_offload 32 ../../data/bfs/graph65536.txt
==164473== Profiling result:
==164473== Event result:
Invocations                                Event Name         Min         Max         Avg       Total
Device "Tesla V100-SXM2-16GB (0)"
    Kernel: __omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147
         10                     fb_subp0_read_sectors        1046       37566       10984      109841
         10                     fb_subp1_read_sectors        1120       37633       11088      110882
         10                    fb_subp0_write_sectors         966       25073        7602       76025
         10                    fb_subp1_write_sectors        1056       24707        7794       77945
         10              l2_subp0_write_sector_misses        1776       18070        7299       72990
         10              l2_subp1_write_sector_misses        1728       18121        7268       72682
         10               l2_subp0_read_sector_misses        1078       36783       10888      108881
         10               l2_subp1_read_sector_misses        1072       36835       10839      108396
         10          l2_subp0_read_tex_sector_queries        1169       87465       18150      181508
         10          l2_subp1_read_tex_sector_queries        1176       88412       18228      182286
         10         l2_subp0_write_tex_sector_queries       30222       94784       43276      432767
         10         l2_subp1_write_tex_sector_queries       22076      238063       74326      743265
         10             l2_subp0_read_tex_hit_sectors         652       60976       11359      113593
         10             l2_subp1_read_tex_hit_sectors         660       61543       11419      114190
         10            l2_subp0_write_tex_hit_sectors       29024       92346       41556      415569
         10            l2_subp1_write_tex_hit_sectors       20880      235594       72600      726002
         10        l2_subp0_total_read_sector_queries        1219       88042       18690      186900
         10        l2_subp1_total_read_sector_queries        7988      163381       46501      465018
         10       l2_subp0_total_write_sector_queries       30230       94792       43484      434842
         10       l2_subp1_total_write_sector_queries       22093      238081       74552      745522
         10       l2_subp0_read_sysmem_sector_queries           0           0           0           0
         10       l2_subp1_read_sysmem_sector_queries        6708       74404       27734      277342
         10      l2_subp0_write_sysmem_sector_queries           0           4           1          12
         10      l2_subp1_write_sysmem_sector_queries           1           5           3          38
         10                         elapsed_cycles_sm   165992392  1835136342   714788065  7147880654
         10                           prof_trigger_00           0           0           0           0
         10                           prof_trigger_01           0           0           0           0
         10                           prof_trigger_02           0           0           0           0
