==149114== NVPROF is profiling process 149114, command: bfs_offload 64 ../../data/bfs/graph128k.txt
==149114== Some kernel(s) will be replayed on device 0 in order to collect all events/metrics.
==149114== Profiling application: bfs_offload 64 ../../data/bfs/graph128k.txt
==149114== Profiling result:
==149114== Event result:
Invocations                                Event Name         Min         Max         Avg       Total
Device "Tesla V100-SXM2-16GB (0)"
    Kernel: __omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147
         10                     fb_subp0_read_sectors        2300       74725       22165      221657
         10                     fb_subp1_read_sectors        2090       74714       22096      220964
         10                    fb_subp0_write_sectors        1485       46057       17397      173977
         10                    fb_subp1_write_sectors        1500       46473       17505      175054
         10              l2_subp0_write_sector_misses        2085       39030       14084      140844
         10              l2_subp1_write_sector_misses        2084       39083       14010      140109
         10               l2_subp0_read_sector_misses        2110       74435       21881      218813
         10               l2_subp1_read_sector_misses        2088       74468       21802      218029
         10          l2_subp0_read_tex_sector_queries        2268      239423       49378      493784
         10          l2_subp1_read_tex_sector_queries        2261      241135       49595      495952
         10         l2_subp0_write_tex_sector_queries       58903      175948       84823      848230
         10         l2_subp1_write_tex_sector_queries       42551      422417      145077     1450779
         10             l2_subp0_read_tex_hit_sectors        1233      184564       35739      357396
         10             l2_subp1_read_tex_hit_sectors        1238      186015       35951      359517
         10            l2_subp0_write_tex_hit_sectors       57697      172262       82584      825847
         10            l2_subp1_write_tex_hit_sectors       41357      418735      142835     1428355
         10        l2_subp0_total_read_sector_queries       14869      365322      100016     1000168
         10        l2_subp1_total_read_sector_queries        2465      241707       50101      501012
         10       l2_subp0_total_write_sector_queries       58942      185578       85804      858044
         10       l2_subp1_total_write_sector_queries       42579      422434      146051     1460514
         10       l2_subp0_read_sysmem_sector_queries       12406      125581       50190      501906
         10       l2_subp1_read_sysmem_sector_queries           0           0           0           0
         10      l2_subp0_write_sysmem_sector_queries           1           5           3          34
         10      l2_subp1_write_sysmem_sector_queries           0           4           1          16
         10                         elapsed_cycles_sm   327939442  4278121054  1602175357  1.6022e+10
         10                           prof_trigger_00           0           0           0           0
         10                           prof_trigger_01           0           0           0           0
