==154970== NVPROF is profiling process 154970, command: bfs_offload 64 ../../data/bfs/graph1k.txt
==154970== Some kernel(s) will be replayed on device 0 in order to collect all events/metrics.
==154970== Profiling application: bfs_offload 64 ../../data/bfs/graph1k.txt
==154970== Profiling result:
==154970== Event result:
Invocations                                Event Name         Min         Max         Avg       Total
Device "Tesla V100-SXM2-16GB (0)"
    Kernel: __omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147
          8                     fb_subp0_read_sectors         116        1534         631        5050
          8                     fb_subp1_read_sectors           4        1446         535        4282
          8                    fb_subp0_write_sectors         416        1489        1069        8559
          8                    fb_subp1_write_sectors         362        1430         975        7802
          8              l2_subp0_write_sector_misses         360        1685         860        6887
          8              l2_subp1_write_sector_misses         332        1671         837        6702
          8               l2_subp0_read_sector_misses         238        1498         801        6410
          8               l2_subp1_read_sector_misses         208        1514         810        6482
          8          l2_subp0_read_tex_sector_queries          21         531         184        1474
          8          l2_subp1_read_tex_sector_queries          19         542         186        1491
          8         l2_subp0_write_tex_sector_queries        1997        2979        2231       17852
          8         l2_subp1_write_tex_sector_queries        1903        4881        2859       22878
          8             l2_subp0_read_tex_hit_sectors           9         127          48         388
          8             l2_subp1_read_tex_hit_sectors           8         125          50         400
          8            l2_subp0_write_tex_hit_sectors         801        1763        1024        8194
          8            l2_subp1_write_tex_hit_sectors         711        3641        1648       13184
          8        l2_subp0_total_read_sector_queries         307        2080        1205        9641
          8        l2_subp1_total_read_sector_queries          63        1153         581        4649
          8       l2_subp0_total_write_sector_queries        2020        3074        2273       18190
          8       l2_subp1_total_write_sector_queries        1903        4999        2889       23114
          8       l2_subp0_read_sysmem_sector_queries         235        1108         638        5109
          8       l2_subp1_read_sysmem_sector_queries           0           0           0           0
          8      l2_subp0_write_sysmem_sector_queries           1           5           4          32
          8      l2_subp1_write_sysmem_sector_queries           0           4           1           8
          8                         elapsed_cycles_sm     7235430    28931032    18754200   150033604
          8                           prof_trigger_00           0           0           0           0
          8                           prof_trigger_01           0           0           0           0
          8                           prof_trigger_02           0           0           0           0
          8                           prof_trigger_03           0           0           0           0
          8                           prof_trigger_04           0           0           0           0
