==165607== NVPROF is profiling process 165607, command: bfs_offload 32 ../../data/bfs/graph8k.txt
==165607== Some kernel(s) will be replayed on device 0 in order to collect all events/metrics.
==165607== Profiling application: bfs_offload 32 ../../data/bfs/graph8k.txt
==165607== Profiling result:
==165607== Event result:
Invocations                                Event Name         Min         Max         Avg       Total
Device "Tesla V100-SXM2-16GB (0)"
    Kernel: __omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147
          9                     fb_subp0_read_sectors         116        5424        1871       16842
          9                     fb_subp1_read_sectors         226        5558        1988       17896
          9                    fb_subp0_write_sectors         300        4964        2146       19320
          9                    fb_subp1_write_sectors         373        4958        2141       19277
          9              l2_subp0_write_sector_misses        1229        4855        2778       25009
          9              l2_subp1_write_sector_misses        1209        4858        2748       24737
          9               l2_subp0_read_sector_misses         174        4574        1624       14618
          9               l2_subp1_read_sector_misses         172        4636        1603       14430
          9          l2_subp0_read_tex_sector_queries         131        4230        1313       11818
          9          l2_subp1_read_tex_sector_queries         136        4326        1319       11873
          9         l2_subp0_write_tex_sector_queries        5132       14146        6886       61980
          9         l2_subp1_write_tex_sector_queries        4140       28945       11125      100132
          9             l2_subp0_read_tex_hit_sectors          64         976         371        3341
          9             l2_subp1_read_tex_hit_sectors          68         993         383        3448
          9            l2_subp0_write_tex_hit_sectors        3936       12794        5615       50540
          9            l2_subp1_write_tex_hit_sectors        2950       27568        9851       88659
          9        l2_subp0_total_read_sector_queries        1082       12084        5379       48411
          9        l2_subp1_total_read_sector_queries         186        5282        1870       16834
          9       l2_subp0_total_write_sector_queries        5155       14171        7039       63354
          9       l2_subp1_total_write_sector_queries        4148       28945       11270      101430
          9       l2_subp0_read_sysmem_sector_queries         870        7615        3523       31711
          9       l2_subp1_read_sysmem_sector_queries           0           0           0           0
          9      l2_subp0_write_sysmem_sector_queries           1           5           2          25
          9      l2_subp1_write_sysmem_sector_queries           0           4           2          20
          9                         elapsed_cycles_sm    24312162   417293814   117365120  1056286086
          9                           prof_trigger_00           0           0           0           0
          9                           prof_trigger_01           0           0           0           0
          9                           prof_trigger_02           0           0           0           0
          9                           prof_trigger_03           0           0           0           0
