==149622== NVPROF is profiling process 149622, command: bfs_offload 8 ../../data/bfs/graph16k.txt
==149622== Some kernel(s) will be replayed on device 0 in order to collect all events/metrics.
==149622== Profiling application: bfs_offload 8 ../../data/bfs/graph16k.txt
==149622== Profiling result:
==149622== Event result:
Invocations                                Event Name         Min         Max         Avg       Total
Device "Tesla V100-SXM2-16GB (0)"
    Kernel: __omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147
          9                     fb_subp0_read_sectors         350       10070        3352       30176
          9                     fb_subp1_read_sectors         276       10036        3311       29806
          9                    fb_subp0_write_sectors         488        7808        3450       31058
          9                    fb_subp1_write_sectors         460        7740        3522       31698
          9              l2_subp0_write_sector_misses        1357        7538        3632       32694
          9              l2_subp1_write_sector_misses        1441        7397        3644       32804
          9               l2_subp0_read_sector_misses         312        9138        3176       28589
          9               l2_subp1_read_sector_misses         310        9174        3177       28601
          9          l2_subp0_read_tex_sector_queries         266        8375        2614       23532
          9          l2_subp1_read_tex_sector_queries         265        8399        2612       23510
          9         l2_subp0_write_tex_sector_queries        6713       56749       20536      184829
          9         l2_subp1_write_tex_sector_queries        8717       27082       12254      110290
          9             l2_subp0_read_tex_hit_sectors         128        2011         741        6674
          9             l2_subp1_read_tex_hit_sectors         128        2034         738        6647
          9            l2_subp0_write_tex_hit_sectors        5517       55214       19186      172676
          9            l2_subp1_write_tex_hit_sectors        7521       25580       10909       98188
          9        l2_subp0_total_read_sector_queries        2039       23462       10024       90222
          9        l2_subp1_total_read_sector_queries         317        8447        2973       26762
          9       l2_subp0_total_write_sector_queries        6726       57999       20818      187362
          9       l2_subp1_total_write_sector_queries        8727       28272       12532      112791
          9       l2_subp0_read_sysmem_sector_queries        1734       15902        7077       63695
          9       l2_subp1_read_sysmem_sector_queries           0           0           0           0
          9      l2_subp0_write_sysmem_sector_queries           1           5           2          25
          9      l2_subp1_write_sysmem_sector_queries           0           4           2          20
          9                         elapsed_cycles_sm    44877142   403056530   179603637  1616432740
          9                           prof_trigger_00           0           0           0           0
          9                           prof_trigger_01           0           0           0           0
          9                           prof_trigger_02           0           0           0           0
          9                           prof_trigger_03           0           0           0           0
