==161020== NVPROF is profiling process 161020, command: bfs_offload 8 ../../data/bfs/graph512k.txt
==161020== Some kernel(s) will be replayed on device 0 in order to collect all events/metrics.
==161020== Profiling application: bfs_offload 8 ../../data/bfs/graph512k.txt
==161020== Profiling result:
==161020== Event result:
Invocations                                Event Name         Min         Max         Avg       Total
Device "Tesla V100-SXM2-16GB (0)"
    Kernel: __omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147
         11                     fb_subp0_read_sectors        8468      308348       84059      924654
         11                     fb_subp1_read_sectors        8292      308710       83953      923491
         11                    fb_subp0_write_sectors        4136       99323       38638      425028
         11                    fb_subp1_write_sectors        4080       99655       38732      426053
         11              l2_subp0_write_sector_misses        5618      106440       42193      464126
         11              l2_subp1_write_sector_misses        5561      106222       42183      464017
         11               l2_subp0_read_sector_misses        8368      309492       84166      925833
         11               l2_subp1_read_sector_misses        8364      309930       84196      926156
         11          l2_subp0_read_tex_sector_queries        8412     1125309      204715     2251875
         11          l2_subp1_read_tex_sector_queries        8407     1116474      203464     2238107
         11         l2_subp0_write_tex_sector_queries      165425     1661731      536991     5906909
         11         l2_subp1_write_tex_sector_queries      230929      713436      325127     3576400
         11             l2_subp0_read_tex_hit_sectors        4310      916548      157536     1732906
         11             l2_subp1_read_tex_hit_sectors        4308      907041      156278     1719061
         11            l2_subp0_write_tex_hit_sectors      164231     1648976      531739     5849137
         11            l2_subp1_write_tex_hit_sectors      229729      701917      319871     3518584
         11        l2_subp0_total_read_sector_queries       57522     1626154      391876     4310640
         11        l2_subp1_total_read_sector_queries        8609     1119538      204820     2253022
         11       l2_subp0_total_write_sector_queries      165454     1689988      549293     6042227
         11       l2_subp1_total_write_sector_queries      230955      745418      337449     3711939
         11       l2_subp0_read_sysmem_sector_queries       48938      496364      185658     2042240
         11       l2_subp1_read_sysmem_sector_queries           0           0           0           0
         11      l2_subp0_write_sysmem_sector_queries           1           5           3          43
         11      l2_subp1_write_sysmem_sector_queries           0           4           1          12
         11                         elapsed_cycles_sm  1291864202  2.5640e+10  7085781164  7.7944e+10
         11                           prof_trigger_00           0           0           0           0
         11                           prof_trigger_01           0           0           0           0
