==153735== NVPROF is profiling process 153735, command: bfs_offload 128 ../../data/bfs/graph1MW_6.txt
==153735== Some kernel(s) will be replayed on device 0 in order to collect all events/metrics.
==153735== Profiling application: bfs_offload 128 ../../data/bfs/graph1MW_6.txt
==153735== Profiling result:
==153735== Event result:
Invocations                                Event Name         Min         Max         Avg       Total
Device "Tesla V100-SXM2-16GB (0)"
    Kernel: __omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147
         12                     fb_subp0_read_sectors       16140      769820      173136     2077637
         12                     fb_subp1_read_sectors       16094      767646      172894     2074730
         12                    fb_subp0_write_sectors        6869      444537       94819     1137837
         12                    fb_subp1_write_sectors        6713      443807       94529     1134359
         12              l2_subp0_write_sector_misses        6935      443644       95772     1149275
         12              l2_subp1_write_sector_misses        7125      445600       95960     1151520
         12               l2_subp0_read_sector_misses       16168      769704      173158     2077902
         12               l2_subp1_read_sector_misses       16176      770019      173224     2078693
         12          l2_subp0_read_tex_sector_queries       15843     1492890      280422     3365071
         12          l2_subp1_read_tex_sector_queries       15843     1503118      281616     3379402
         12         l2_subp0_write_tex_sector_queries      439053     1318680      579273     6951284
         12         l2_subp1_write_tex_sector_queries      314089     3339012      923245    11078944
         12             l2_subp0_read_tex_hit_sectors        8028     1104833      194844     2338135
         12             l2_subp1_read_tex_hit_sectors        8026     1115021      195938     2351263
         12            l2_subp0_write_tex_hit_sectors      437848     1206112      557956     6695472
         12            l2_subp1_write_tex_hit_sectors      312901     3225840      901828    10821940
         12        l2_subp0_total_read_sector_queries      114585     2527734      623973     7487687
         12        l2_subp1_total_read_sector_queries       16205     1508104      283471     3401656
         12       l2_subp0_total_write_sector_queries      439084     1543156      618243     7418917
         12       l2_subp1_total_write_sector_queries      314127     3564612      962285    11547423
         12       l2_subp0_read_sysmem_sector_queries       97954     1028165      341377     4096534
         12       l2_subp1_read_sysmem_sector_queries           0           0           0           0
         12      l2_subp0_write_sysmem_sector_queries           1           5           3          44
         12      l2_subp1_write_sysmem_sector_queries           0           4           1          16
         12                         elapsed_cycles_sm  2458868806  2.5822e+10  9312876700  1.1175e+11
         12                           prof_trigger_00           0           0           0           0
