==165421== NVPROF is profiling process 165421, command: bfs_offload 16 ../../data/bfs/graph8k.txt
==165421== Some kernel(s) will be replayed on device 0 in order to collect all events/metrics.
==165421== Profiling application: bfs_offload 16 ../../data/bfs/graph8k.txt
==165421== Profiling result:
==165421== Event result:
Invocations                                Event Name         Min         Max         Avg       Total
Device "Tesla V100-SXM2-16GB (0)"
    Kernel: __omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147
          9                     fb_subp0_read_sectors         126        4556        1700       15308
          9                     fb_subp1_read_sectors         226        4662        1812       16308
          9                    fb_subp0_write_sectors         448        4310        2171       19540
          9                    fb_subp1_write_sectors         528        4270        2368       21314
          9              l2_subp0_write_sector_misses        1158        4436        2243       20189
          9              l2_subp1_write_sector_misses        1121        4567        2225       20028
          9               l2_subp0_read_sector_misses         166        5468        1724       15518
          9               l2_subp1_read_sector_misses         178        5526        1700       15302
          9          l2_subp0_read_tex_sector_queries         131        4234        1313       11817
          9          l2_subp1_read_tex_sector_queries         136        4312        1320       11886
          9         l2_subp0_write_tex_sector_queries        5132       14146        6886       61980
          9         l2_subp1_write_tex_sector_queries        4140       28945       11125      100132
          9             l2_subp0_read_tex_hit_sectors          64         964         368        3319
          9             l2_subp1_read_tex_hit_sectors          68        1004         383        3449
          9            l2_subp0_write_tex_hit_sectors        3936       12796        5615       50542
          9            l2_subp1_write_tex_hit_sectors        2950       27567        9850       88657
          9        l2_subp0_total_read_sector_queries         177        4346        1622       14602
          9        l2_subp1_total_read_sector_queries        1061       11298        5128       46155
          9       l2_subp0_total_write_sector_queries        5142       14154        6962       62662
          9       l2_subp1_total_write_sector_queries        4153       28962       11209      100881
          9       l2_subp0_read_sysmem_sector_queries           0           0           0           0
          9       l2_subp1_read_sysmem_sector_queries         876        7591        3501       31510
          9      l2_subp0_write_sysmem_sector_queries           0           4           2          20
          9      l2_subp1_write_sysmem_sector_queries           1           5           2          25
          9                         elapsed_cycles_sm    24260544   201978040    93366430   840297874
          9                           prof_trigger_00           0           0           0           0
          9                           prof_trigger_01           0           0           0           0
          9                           prof_trigger_02           0           0           0           0
          9                           prof_trigger_03           0           0           0           0
