==148362== NVPROF is profiling process 148362, command: bfs_offload 8 ../../data/bfs/graph128k.txt
==148362== Some kernel(s) will be replayed on device 0 in order to collect all events/metrics.
==148362== Profiling application: bfs_offload 8 ../../data/bfs/graph128k.txt
==148362== Profiling result:
==148362== Event result:
Invocations                                Event Name         Min         Max         Avg       Total
Device "Tesla V100-SXM2-16GB (0)"
    Kernel: __omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147
         10                     fb_subp0_read_sectors        2060       75433       20489      204898
         10                     fb_subp1_read_sectors        2138       75246       20564      205645
         10                    fb_subp0_write_sectors        2728       52854       14957      149578
         10                    fb_subp1_write_sectors        2913       52810       14949      149495
         10              l2_subp0_write_sector_misses        1589       38905       13858      138583
         10              l2_subp1_write_sector_misses        1600       38954       13883      138832
         10               l2_subp0_read_sector_misses        2174       74223       22023      220238
         10               l2_subp1_read_sector_misses        2168       74273       21931      219319
         10          l2_subp0_read_tex_sector_queries        2267      238879       49336      493364
         10          l2_subp1_read_tex_sector_queries        2266      240976       49566      495661
         10         l2_subp0_write_tex_sector_queries       58903      175948       84823      848230
         10         l2_subp1_write_tex_sector_queries       42551      422417      145077     1450779
         10             l2_subp0_read_tex_hit_sectors        1234      184380       35728      357285
         10             l2_subp1_read_tex_hit_sectors        1236      185972       35941      359412
         10            l2_subp0_write_tex_hit_sectors       57697      172262       82584      825844
         10            l2_subp1_write_tex_hit_sectors       41357      418735      142835     1428354
         10        l2_subp0_total_read_sector_queries       14778      365133       99831      998315
         10        l2_subp1_total_read_sector_queries        2350      242106       50192      501925
         10       l2_subp0_total_write_sector_queries       58942      185465       86909      869091
         10       l2_subp1_total_write_sector_queries       42583      422441      147147     1471475
         10       l2_subp0_read_sysmem_sector_queries       12327      125008       49786      497868
         10       l2_subp1_read_sysmem_sector_queries           0           0           0           0
         10      l2_subp0_write_sysmem_sector_queries           1           5           3          34
         10      l2_subp1_write_sysmem_sector_queries           0           4           1          16
         10                         elapsed_cycles_sm   327988814  6409445442  1750855879  1.7509e+10
         10                           prof_trigger_00           0           0           0           0
         10                           prof_trigger_01           0           0           0           0
         10                           prof_trigger_02           0           0           0           0
