==163160== NVPROF is profiling process 163160, command: bfs_offload 16 ../../data/bfs/graph64k.txt
==163160== Some kernel(s) will be replayed on device 0 in order to collect all events/metrics.
==163160== Profiling application: bfs_offload 16 ../../data/bfs/graph64k.txt
==163160== Profiling result:
==163160== Event result:
Invocations                                Event Name         Min         Max         Avg       Total
Device "Tesla V100-SXM2-16GB (0)"
    Kernel: __omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147
         10                     fb_subp0_read_sectors        1104       37240       11035      110358
         10                     fb_subp1_read_sectors        1038       37250       10957      109570
         10                    fb_subp0_write_sectors        1750       16727        7243       72430
         10                    fb_subp1_write_sectors        1793       16696        7241       72418
         10              l2_subp0_write_sector_misses        1182       23846        8543       85436
         10              l2_subp1_write_sector_misses        1156       23818        8563       85632
         10               l2_subp0_read_sector_misses        1076       38183       11162      111621
         10               l2_subp1_read_sector_misses        1074       38080       11139      111395
         10          l2_subp0_read_tex_sector_queries        1195       74322       18279      182790
         10          l2_subp1_read_tex_sector_queries        1178       73016       18083      180831
         10         l2_subp0_write_tex_sector_queries       22065      207104       72761      727611
         10         l2_subp1_write_tex_sector_queries       30225       97249       43065      430653
         10             l2_subp0_read_tex_hit_sectors         672       47114       11463      114639
         10             l2_subp1_read_tex_hit_sectors         646       45723       11283      112831
         10            l2_subp0_write_tex_hit_sectors       20871      204635       71030      710301
         10            l2_subp1_write_tex_hit_sectors       29025       94805       41336      413360
         10        l2_subp0_total_read_sector_queries        7607      137205       44517      445178
         10        l2_subp1_total_read_sector_queries        1210       74715       18566      185661
         10       l2_subp0_total_write_sector_queries       22084      207117       72855      728551
         10       l2_subp1_total_write_sector_queries       30243       97261       43170      431702
         10       l2_subp0_read_sysmem_sector_queries        6373       63172       25774      257743
         10       l2_subp1_read_sysmem_sector_queries           0           0           0           0
         10      l2_subp0_write_sysmem_sector_queries           1           5           3          34
         10      l2_subp1_write_sysmem_sector_queries           0           4           1          16
         10                         elapsed_cycles_sm   165534244  1630020514   666653329  6666533292
         10                           prof_trigger_00           0           0           0           0
         10                           prof_trigger_01           0           0           0           0
         10                           prof_trigger_02           0           0           0           0
