==149796== NVPROF is profiling process 149796, command: bfs_offload 16 ../../data/bfs/graph16k.txt
==149796== Some kernel(s) will be replayed on device 0 in order to collect all events/metrics.
==149796== Profiling application: bfs_offload 16 ../../data/bfs/graph16k.txt
==149796== Profiling result:
==149796== Event result:
Invocations                                Event Name         Min         Max         Avg       Total
Device "Tesla V100-SXM2-16GB (0)"
    Kernel: __omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147
          9                     fb_subp0_read_sectors         358        9372        3250       29254
          9                     fb_subp1_read_sectors         280        9460        3198       28782
          9                    fb_subp0_write_sectors         484        7566        3686       33179
          9                    fb_subp1_write_sectors         392        7265        3549       31947
          9              l2_subp0_write_sector_misses         560        5757        3000       27002
          9              l2_subp1_write_sector_misses         554        5793        2980       26825
          9               l2_subp0_read_sector_misses         308       10080        3463       31173
          9               l2_subp1_read_sector_misses         314       10116        3472       31255
          9          l2_subp0_read_tex_sector_queries         266        8335        2603       23431
          9          l2_subp1_read_tex_sector_queries         265        8430        2624       23623
          9         l2_subp0_write_tex_sector_queries        8718       27279       12262      110364
          9         l2_subp1_write_tex_sector_queries        6714       56552       20528      184755
          9             l2_subp0_read_tex_hit_sectors         128        2006         740        6663
          9             l2_subp1_read_tex_hit_sectors         128        2022         742        6678
          9            l2_subp0_write_tex_hit_sectors        7520       25768       10918       98267
          9            l2_subp1_write_tex_hit_sectors        5518       55026       19177      172597
          9        l2_subp0_total_read_sector_queries        2021       23197        9710       87390
          9        l2_subp1_total_read_sector_queries         319        8680        2931       26383
          9       l2_subp0_total_write_sector_queries        8739       27304       12292      110629
          9       l2_subp1_total_write_sector_queries        6718       56552       20542      184883
          9       l2_subp0_read_sysmem_sector_queries        1666       15275        6792       61135
          9       l2_subp1_read_sysmem_sector_queries           0           0           0           0
          9      l2_subp0_write_sysmem_sector_queries           1           5           3          33
          9      l2_subp1_write_sysmem_sector_queries           0           4           1          12
          9                         elapsed_cycles_sm    45729436   402872314   199272597  1793453378
          9                           prof_trigger_00           0           0           0           0
          9                           prof_trigger_01           0           0           0           0
          9                           prof_trigger_02           0           0           0           0
          9                           prof_trigger_03           0           0           0           0
