==165030== NVPROF is profiling process 165030, command: bfs_offload 128 ../../data/bfs/graph65536.txt
==165030== Some kernel(s) will be replayed on device 0 in order to collect all events/metrics.
==165030== Profiling application: bfs_offload 128 ../../data/bfs/graph65536.txt
==165030== Profiling result:
==165030== Event result:
Invocations                                Event Name         Min         Max         Avg       Total
Device "Tesla V100-SXM2-16GB (0)"
    Kernel: __omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147
         10                     fb_subp0_read_sectors        1172       37424       10991      109919
         10                     fb_subp1_read_sectors        1154       37165       10925      109257
         10                    fb_subp0_write_sectors        1052       17510        7149       71497
         10                    fb_subp1_write_sectors        1026       17128        6940       69409
         10              l2_subp0_write_sector_misses        1036       24430        8167       81679
         10              l2_subp1_write_sector_misses        1024       24483        8200       82007
         10               l2_subp0_read_sector_misses        1076       37846       11161      111613
         10               l2_subp1_read_sector_misses        1074       37815       11221      112211
         10          l2_subp0_read_tex_sector_queries        1180       88076       18232      182320
         10          l2_subp1_read_tex_sector_queries        1169       87669       18190      181902
         10         l2_subp0_write_tex_sector_queries       22076      238063       74326      743265
         10         l2_subp1_write_tex_sector_queries       30222       94784       43276      432767
         10             l2_subp0_read_tex_hit_sectors         664       61735       11460      114608
         10             l2_subp1_read_tex_hit_sectors         656       61213       11422      114220
         10            l2_subp0_write_tex_hit_sectors       20880      235594       72600      726002
         10            l2_subp1_write_tex_hit_sectors       29024       92347       41557      415571
         10        l2_subp0_total_read_sector_queries        7322      155959       43751      437511
         10        l2_subp1_total_read_sector_queries        1219       87832       18494      184941
         10       l2_subp0_total_write_sector_queries       22085      242893       74864      748646
         10       l2_subp1_total_write_sector_queries       30237       99524       43813      438137
         10       l2_subp0_read_sysmem_sector_queries        6158       67739       25232      252325
         10       l2_subp1_read_sysmem_sector_queries           0           0           0           0
         10      l2_subp0_write_sysmem_sector_queries           1           5           3          30
         10      l2_subp1_write_sysmem_sector_queries           0           4           2          20
         10                         elapsed_cycles_sm   165668928  1829059636   777567206  7775672062
         10                           prof_trigger_00           0           0           0           0
         10                           prof_trigger_01           0           0           0           0
         10                           prof_trigger_02           0           0           0           0
