==159364== NVPROF is profiling process 159364, command: bfs_offload 64 ../../data/bfs/graph4096.txt
==159364== Some kernel(s) will be replayed on device 0 in order to collect all events/metrics.
==159364== Profiling application: bfs_offload 64 ../../data/bfs/graph4096.txt
==159364== Profiling result:
==159364== Event result:
Invocations                                Event Name         Min         Max         Avg       Total
Device "Tesla V100-SXM2-16GB (0)"
    Kernel: __omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147
          8                     fb_subp0_read_sectors         158        3108        1246        9974
          8                     fb_subp1_read_sectors          76        2976        1133        9064
          8                    fb_subp0_write_sectors         412        3058        1699       13598
          8                    fb_subp1_write_sectors         380        2763        1488       11904
          8              l2_subp0_write_sector_misses         424        3014        1784       14272
          8              l2_subp1_write_sector_misses         424        3087        1794       14359
          8               l2_subp0_read_sector_misses         126        3128        1188        9508
          8               l2_subp1_read_sector_misses         108        3172        1191        9528
          8          l2_subp0_read_tex_sector_queries          70        2090         753        6029
          8          l2_subp1_read_tex_sector_queries          67        2154         753        6030
          8         l2_subp0_write_tex_sector_queries        3341        8017        4330       34644
          8         l2_subp1_write_tex_sector_queries        2861       16441        6854       54837
          8             l2_subp0_read_tex_hit_sectors          33         547         229        1838
          8             l2_subp1_read_tex_hit_sectors          33         565         227        1819
          8            l2_subp0_write_tex_hit_sectors        2145        6742        3093       24747
          8            l2_subp1_write_tex_hit_sectors        1669       15141        5610       44883
          8        l2_subp0_total_read_sector_queries         603        7339        3127       25022
          8        l2_subp1_total_read_sector_queries         109        2927        1031        8252
          8       l2_subp0_total_write_sector_queries        3366        8356        4394       35156
          8       l2_subp1_total_write_sector_queries        2861       16781        6900       55207
          8       l2_subp0_read_sysmem_sector_queries         537        4396        2097       16783
          8       l2_subp1_read_sysmem_sector_queries           0           0           0           0
          8      l2_subp0_write_sysmem_sector_queries           1           5           2          20
          8      l2_subp1_write_sysmem_sector_queries           0           4           2          20
          8                         elapsed_cycles_sm    13942878   195970708    69707187   557657496
          8                           prof_trigger_00           0           0           0           0
          8                           prof_trigger_01           0           0           0           0
          8                           prof_trigger_02           0           0           0           0
          8                           prof_trigger_03           0           0           0           0
