==162630== NVPROF is profiling process 162630, command: bfs_offload 128 ../../data/bfs/graph512k.txt
==162630== Some kernel(s) will be replayed on device 0 in order to collect all events/metrics.
==162630== Profiling application: bfs_offload 128 ../../data/bfs/graph512k.txt
==162630== Profiling result:
==162630== Event result:
Invocations                                Event Name         Min         Max         Avg       Total
Device "Tesla V100-SXM2-16GB (0)"
    Kernel: __omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147
         11                     fb_subp0_read_sectors        9106      308620       84095      925055
         11                     fb_subp1_read_sectors        9202      309197       84218      926399
         11                    fb_subp0_write_sectors        4460       97402       37595      413555
         11                    fb_subp1_write_sectors        4388       97056       37522      412752
         11              l2_subp0_write_sector_misses        4648       97913       37895      416848
         11              l2_subp1_write_sector_misses        4576       97756       37914      417061
         11               l2_subp0_read_sector_misses        8632      308407       83968      923650
         11               l2_subp1_read_sector_misses        8596      308750       84016      924183
         11          l2_subp0_read_tex_sector_queries        8412     1125405      204726     2251993
         11          l2_subp1_read_tex_sector_queries        8407     1115754      203394     2237342
         11         l2_subp0_write_tex_sector_queries      165425     1661731      536991     5906909
         11         l2_subp1_write_tex_sector_queries      230929      713436      325127     3576400
         11             l2_subp0_read_tex_hit_sectors        4308      916412      157517     1732695
         11             l2_subp1_read_tex_hit_sectors        4310      907322      156241     1718653
         11            l2_subp0_write_tex_hit_sectors      164231     1649010      531747     5849222
         11            l2_subp1_write_tex_hit_sectors      229729      701952      319880     3518680
         11        l2_subp0_total_read_sector_queries       57956     1628587      393310     4326412
         11        l2_subp1_total_read_sector_queries        8539     1118959      204651     2251166
         11       l2_subp0_total_write_sector_queries      165468     1690044      549056     6039623
         11       l2_subp1_total_write_sector_queries      230946      745322      337171     3708881
         11       l2_subp0_read_sysmem_sector_queries       49455      500992      187428     2061718
         11       l2_subp1_read_sysmem_sector_queries           0           0           0           0
         11      l2_subp0_write_sysmem_sector_queries           1           5           2          23
         11      l2_subp1_write_sysmem_sector_queries           0           4           2          32
         11                         elapsed_cycles_sm  1291618040  1.3098e+10  5099488840  5.6094e+10
         11                           prof_trigger_00           0           0           0           0
         11                           prof_trigger_01           0           0           0           0
