==152124== NVPROF is profiling process 152124, command: bfs_offload 32 ../../data/bfs/graph1MW_6.txt
==152124== Some kernel(s) will be replayed on device 0 in order to collect all events/metrics.
==152124== Profiling application: bfs_offload 32 ../../data/bfs/graph1MW_6.txt
==152124== Profiling result:
==152124== Event result:
Invocations                                Event Name         Min         Max         Avg       Total
Device "Tesla V100-SXM2-16GB (0)"
    Kernel: __omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147
         12                     fb_subp0_read_sectors       16150      771056      173451     2081416
         12                     fb_subp1_read_sectors       16288      772207      173399     2080789
         12                    fb_subp0_write_sectors        6797      446496       94056     1128672
         12                    fb_subp1_write_sectors        7225      447339       94226     1130718
         12              l2_subp0_write_sector_misses        7179      452629       95230     1142769
         12              l2_subp1_write_sector_misses        7104      455019       95423     1145087
         12               l2_subp0_read_sector_misses       15868      772345      173511     2082137
         12               l2_subp1_read_sector_misses       15862      772477      173593     2083118
         12          l2_subp0_read_tex_sector_queries       15845     1491873      280274     3363291
         12          l2_subp1_read_tex_sector_queries       15841     1501259      281395     3376742
         12         l2_subp0_write_tex_sector_queries      439053     1318680      579275     6951300
         12         l2_subp1_write_tex_sector_queries      314089     3339012      923244    11078928
         12             l2_subp0_read_tex_hit_sectors        8028     1103777      194642     2335705
         12             l2_subp1_read_tex_hit_sectors        8026     1114685      195805     2349664
         12            l2_subp0_write_tex_hit_sectors      437848     1204572      557746     6692960
         12            l2_subp1_write_tex_hit_sectors      312901     3224301      901628    10819536
         12        l2_subp0_total_read_sector_queries      112494     2508845      617862     7414353
         12        l2_subp1_total_read_sector_queries       16147     1506110      283013     3396158
         12       l2_subp0_total_write_sector_queries      439076     1557244      619528     7434343
         12       l2_subp1_total_write_sector_queries      314113     3578750      963582    11562989
         12       l2_subp0_read_sysmem_sector_queries       96271     1012903      336081     4032980
         12       l2_subp1_read_sysmem_sector_queries           0           0           0           0
         12      l2_subp0_write_sysmem_sector_queries           1           5           3          40
         12      l2_subp1_write_sysmem_sector_queries           0           4           1          20
         12                         elapsed_cycles_sm  2456007190  5.1916e+10  1.1260e+10  1.3512e+11
