==155629== NVPROF is profiling process 155629, command: bfs_offload 16 ../../data/bfs/graph256k.txt
==155629== Some kernel(s) will be replayed on device 0 in order to collect all events/metrics.
==155629== Profiling application: bfs_offload 16 ../../data/bfs/graph256k.txt
==155629== Profiling result:
==155629== Event result:
Invocations                                Event Name         Min         Max         Avg       Total
Device "Tesla V100-SXM2-16GB (0)"
    Kernel: __omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147
         11                     fb_subp0_read_sectors        4164      141865       40945      450397
         11                     fb_subp1_read_sectors        4124      141554       40934      450274
         11                    fb_subp0_write_sectors        2552       60818       23015      253173
         11                    fb_subp1_write_sectors        2780       61105       23225      255480
         11              l2_subp0_write_sector_misses        4080       68370       24811      272931
         11              l2_subp1_write_sector_misses        4103       68217       24805      272862
         11               l2_subp0_read_sector_misses        1660      143159       40404      444448
         11               l2_subp1_read_sector_misses        1674      143456       40376      444136
         11          l2_subp0_read_tex_sector_queries        4302      447874       98835     1087188
         11          l2_subp1_read_tex_sector_queries        4307      442819       98307     1081381
         11         l2_subp0_write_tex_sector_queries       83296      924680      265257     2917828
         11         l2_subp1_write_tex_sector_queries      115936      417808      162861     1791481
         11             l2_subp0_read_tex_hit_sectors        2253      356467       74714      821863
         11             l2_subp1_read_tex_hit_sectors        2258      351075       74174      815920
         11            l2_subp0_write_tex_hit_sectors       82101      918364      262091     2883002
         11            l2_subp1_write_tex_hit_sectors      114733      411540      159697     1756676
         11        l2_subp0_total_read_sector_queries        4500      449771       99640     1096044
         11        l2_subp1_total_read_sector_queries       28403      692849      189056     2079621
         11       l2_subp0_total_write_sector_queries       83298      946655      268785     2956643
         11       l2_subp1_total_write_sector_queries      115957      439717      166362     1829992
         11       l2_subp0_read_sysmem_sector_queries           0           0           0           0
         11       l2_subp1_read_sysmem_sector_queries       23875      248524       90020      990222
         11      l2_subp0_write_sysmem_sector_queries           0           4           1          20
         11      l2_subp1_write_sysmem_sector_queries           1           5           3          35
         11                         elapsed_cycles_sm   646574246  1.1428e+10  3182762445  3.5010e+10
         11                           prof_trigger_00           0           0           0           0
         11                           prof_trigger_01           0           0           0           0
