==150330== NVPROF is profiling process 150330, command: bfs_offload 128 ../../data/bfs/graph16k.txt
==150330== Some kernel(s) will be replayed on device 0 in order to collect all events/metrics.
==150330== Profiling application: bfs_offload 128 ../../data/bfs/graph16k.txt
==150330== Profiling result:
==150330== Event result:
Invocations                                Event Name         Min         Max         Avg       Total
Device "Tesla V100-SXM2-16GB (0)"
    Kernel: __omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147
          9                     fb_subp0_read_sectors         350        9172        3212       28910
          9                     fb_subp1_read_sectors         276        9152        3150       28354
          9                    fb_subp0_write_sectors         340        7135        3461       31151
          9                    fb_subp1_write_sectors         380        7188        3536       31829
          9              l2_subp0_write_sector_misses        1388        7079        3549       31949
          9              l2_subp1_write_sector_misses        1445        7117        3554       31986
          9               l2_subp0_read_sector_misses         312        9138        3155       28399
          9               l2_subp1_read_sector_misses         310        9174        3156       28405
          9          l2_subp0_read_tex_sector_queries         266        8376        2611       23507
          9          l2_subp1_read_tex_sector_queries         265        8400        2609       23487
          9         l2_subp0_write_tex_sector_queries        6713       56749       20536      184829
          9         l2_subp1_write_tex_sector_queries        8717       27082       12254      110290
          9             l2_subp0_read_tex_hit_sectors         129        2033         743        6692
          9             l2_subp1_read_tex_hit_sectors         128        1990         734        6611
          9            l2_subp0_write_tex_hit_sectors        5517       55214       19186      172676
          9            l2_subp1_write_tex_hit_sectors        7521       25580       10909       98188
          9        l2_subp0_total_read_sector_queries        1983       23891       10096       90872
          9        l2_subp1_total_read_sector_queries         315        9716        3228       29056
          9       l2_subp0_total_write_sector_queries        6726       56758       20582      185246
          9       l2_subp1_total_write_sector_queries        8731       27098       12304      110737
          9       l2_subp0_read_sysmem_sector_queries        1677       15454        6837       61535
          9       l2_subp1_read_sysmem_sector_queries           0           0           0           0
          9      l2_subp0_write_sysmem_sector_queries           1           5           2          21
          9      l2_subp1_write_sysmem_sector_queries           0           4           2          24
          9                         elapsed_cycles_sm    45610804   672534382   243689375  2193204376
          9                           prof_trigger_00           0           0           0           0
          9                           prof_trigger_01           0           0           0           0
          9                           prof_trigger_02           0           0           0           0
          9                           prof_trigger_03           0           0           0           0
