==163381== NVPROF is profiling process 163381, command: bfs_offload 32 ../../data/bfs/graph64k.txt
==163381== Some kernel(s) will be replayed on device 0 in order to collect all events/metrics.
==163381== Profiling application: bfs_offload 32 ../../data/bfs/graph64k.txt
==163381== Profiling result:
==163381== Event result:
Invocations                                Event Name         Min         Max         Avg       Total
Device "Tesla V100-SXM2-16GB (0)"
    Kernel: __omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147
         10                     fb_subp0_read_sectors        1036       37268       10973      109736
         10                     fb_subp1_read_sectors        1106       37239       11032      110327
         10                    fb_subp0_write_sectors        1704       23178        7831       78310
         10                    fb_subp1_write_sectors        2158       22806        7905       79055
         10              l2_subp0_write_sector_misses        2164       17378        7459       74593
         10              l2_subp1_write_sector_misses        2243       17425        7484       74844
         10               l2_subp0_read_sector_misses        1070       37295       10854      108543
         10               l2_subp1_read_sector_misses        1080       37396       10876      108761
         10          l2_subp0_read_tex_sector_queries        1178       72834       18061      180612
         10          l2_subp1_read_tex_sector_queries        1207       74350       18250      182501
         10         l2_subp0_write_tex_sector_queries       30225       97249       43065      430653
         10         l2_subp1_write_tex_sector_queries       22065      207104       72761      727611
         10             l2_subp0_read_tex_hit_sectors         642       45679       11294      112946
         10             l2_subp1_read_tex_hit_sectors         672       46991       11466      114662
         10            l2_subp0_write_tex_hit_sectors       29025       94805       41336      413360
         10            l2_subp1_write_tex_hit_sectors       20871      204635       71030      710301
         10        l2_subp0_total_read_sector_queries        1222       73497       18522      185222
         10        l2_subp1_total_read_sector_queries        7168      132036       42731      427311
         10       l2_subp0_total_write_sector_queries       30237       97262       43082      430822
         10       l2_subp1_total_write_sector_queries       22090      207117       72784      727841
         10       l2_subp0_read_sysmem_sector_queries           0           0           0           0
         10       l2_subp1_read_sysmem_sector_queries        5930       58844       24014      240148
         10      l2_subp0_write_sysmem_sector_queries           0           4           1          16
         10      l2_subp1_write_sysmem_sector_queries           1           5           3          34
         10                         elapsed_cycles_sm   165403498  1633819704   666966891  6669668914
         10                           prof_trigger_00           0           0           0           0
         10                           prof_trigger_01           0           0           0           0
         10                           prof_trigger_02           0           0           0           0
