==151380== NVPROF is profiling process 151380, command: bfs_offload 16 ../../data/bfs/graph1MW_6.txt
==151380== Some kernel(s) will be replayed on device 0 in order to collect all events/metrics.
==151380== Profiling application: bfs_offload 16 ../../data/bfs/graph1MW_6.txt
==151380== Profiling result:
==151380== Event result:
Invocations                                Event Name         Min         Max         Avg       Total
Device "Tesla V100-SXM2-16GB (0)"
    Kernel: __omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147
         12                     fb_subp0_read_sectors       16234      770451      173092     2077106
         12                     fb_subp1_read_sectors       16088      768250      172902     2074832
         12                    fb_subp0_write_sectors        6838      444401       94391     1132695
         12                    fb_subp1_write_sectors        7000      443724       94385     1132622
         12              l2_subp0_write_sector_misses        6989      443801       94597     1135167
         12              l2_subp1_write_sector_misses        6871      445138       94665     1135989
         12               l2_subp0_read_sector_misses       16078      769764      173079     2076957
         12               l2_subp1_read_sector_misses       16052      769418      173027     2076328
         12          l2_subp0_read_tex_sector_queries       15845     1501475      281435     3377222
         12          l2_subp1_read_tex_sector_queries       15841     1490386      280219     3362638
         12         l2_subp0_write_tex_sector_queries      314088     3339315      923166    11078000
         12         l2_subp1_write_tex_sector_queries      439054     1318377      579352     6952228
         12             l2_subp0_read_tex_hit_sectors        8026     1113431      195455     2345464
         12             l2_subp1_read_tex_hit_sectors        8028     1103614      194230     2330768
         12            l2_subp0_write_tex_hit_sectors      312897     3226640      901833    10821998
         12            l2_subp1_write_tex_hit_sectors      437852     1205341      557965     6695586
         12        l2_subp0_total_read_sector_queries      117398     2575144      637234     7646816
         12        l2_subp1_total_read_sector_queries       16173     1498199      282338     3388060
         12       l2_subp0_total_write_sector_queries      314109     3575781      963199    11558389
         12       l2_subp1_total_write_sector_queries      439088     1555684      619416     7432999
         12       l2_subp0_read_sysmem_sector_queries      101371     1065312      353771     4245256
         12       l2_subp1_read_sysmem_sector_queries           0           0           0           0
         12      l2_subp0_write_sysmem_sector_queries           1           5           2          32
         12      l2_subp1_write_sysmem_sector_queries           0           4           2          28
         12                         elapsed_cycles_sm  2456941032  2.5831e+10  9195450543  1.1035e+11
         12                           prof_trigger_00           0           0           0           0
