==154802== NVPROF is profiling process 154802, command: bfs_offload 32 ../../data/bfs/graph1k.txt
==154802== Some kernel(s) will be replayed on device 0 in order to collect all events/metrics.
==154802== Profiling application: bfs_offload 32 ../../data/bfs/graph1k.txt
==154802== Profiling result:
==154802== Event result:
Invocations                                Event Name         Min         Max         Avg       Total
Device "Tesla V100-SXM2-16GB (0)"
    Kernel: __omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147
          8                     fb_subp0_read_sectors          84        1234         505        4044
          8                     fb_subp1_read_sectors          40        1144         441        3532
          8                    fb_subp0_write_sectors         324        1837        1199        9599
          8                    fb_subp1_write_sectors         356        1765        1181        9452
          8              l2_subp0_write_sector_misses         272        1588         988        7904
          8              l2_subp1_write_sector_misses         292        1557         996        7969
          8               l2_subp0_read_sector_misses          56        1510         710        5684
          8               l2_subp1_read_sector_misses          70        1470         699        5594
          8          l2_subp0_read_tex_sector_queries          21         544         186        1488
          8          l2_subp1_read_tex_sector_queries          19         530         184        1473
          8         l2_subp0_write_tex_sector_queries        1903        4807        2860       22883
          8         l2_subp1_write_tex_sector_queries        1997        3053        2230       17847
          8             l2_subp0_read_tex_hit_sectors           9         136          50         402
          8             l2_subp1_read_tex_hit_sectors           8         114          47         380
          8            l2_subp0_write_tex_hit_sectors         712        3567        1647       13181
          8            l2_subp1_write_tex_hit_sectors         800        1837        1024        8197
          8        l2_subp0_total_read_sector_queries          71        1144         571        4570
          8        l2_subp1_total_read_sector_queries         308        2100        1198        9588
          8       l2_subp0_total_write_sector_queries        1911        4819        2875       23003
          8       l2_subp1_total_write_sector_queries        2011        3066        2248       17989
          8       l2_subp0_read_sysmem_sector_queries           0           0           0           0
          8       l2_subp1_read_sysmem_sector_queries         237        1051         634        5077
          8      l2_subp0_write_sysmem_sector_queries           0           4           2          16
          8      l2_subp1_write_sysmem_sector_queries           1           5           3          24
          8                         elapsed_cycles_sm     7208164    36824734    21396097   171168776
          8                           prof_trigger_00           0           0           0           0
          8                           prof_trigger_01           0           0           0           0
          8                           prof_trigger_02           0           0           0           0
          8                           prof_trigger_03           0           0           0           0
          8                           prof_trigger_04           0           0           0           0
