==160389== NVPROF is profiling process 160389, command: bfs_offload 16 ../../data/bfs/graph4k.txt
==160389== Some kernel(s) will be replayed on device 0 in order to collect all events/metrics.
==160389== Profiling application: bfs_offload 16 ../../data/bfs/graph4k.txt
==160389== Profiling result:
==160389== Event result:
Invocations                                Event Name         Min         Max         Avg       Total
Device "Tesla V100-SXM2-16GB (0)"
    Kernel: __omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147
          8                     fb_subp0_read_sectors         164        2994        1142        9139
          8                     fb_subp1_read_sectors          88        2864        1060        8484
          8                    fb_subp0_write_sectors         538        3273        1822       14583
          8                    fb_subp1_write_sectors         552        3151        1775       14202
          8              l2_subp0_write_sector_misses         296        3173        1670       13364
          8              l2_subp1_write_sector_misses         324        3227        1663       13309
          8               l2_subp0_read_sector_misses         140        2250        1212        9698
          8               l2_subp1_read_sector_misses         134        2268        1197        9581
          8          l2_subp0_read_tex_sector_queries          67        2145         754        6037
          8          l2_subp1_read_tex_sector_queries          70        2162         745        5960
          8         l2_subp0_write_tex_sector_queries        2864       15877        6749       53992
          8         l2_subp1_write_tex_sector_queries        3342        7788        4338       34709
          8             l2_subp0_read_tex_hit_sectors          32         547         222        1777
          8             l2_subp1_read_tex_hit_sectors          32         560         219        1757
          8            l2_subp0_write_tex_hit_sectors        1670       14578        5505       44044
          8            l2_subp1_write_tex_hit_sectors        2144        6514        3102       24816
          8        l2_subp0_total_read_sector_queries         623        6055        3194       25552
          8        l2_subp1_total_read_sector_queries         122        2755        1235        9883
          8       l2_subp0_total_write_sector_queries        2885       15890        6853       54824
          8       l2_subp1_total_write_sector_queries        3352        7800        4426       35415
          8       l2_subp0_read_sysmem_sector_queries         508        3861        1933       15468
          8       l2_subp1_read_sysmem_sector_queries           0           0           0           0
          8      l2_subp0_write_sysmem_sector_queries           1           5           4          36
          8      l2_subp1_write_sysmem_sector_queries           0           4           0           4
          8                         elapsed_cycles_sm    14409158   214841038    66051028   528408226
          8                           prof_trigger_00           0           0           0           0
          8                           prof_trigger_01           0           0           0           0
          8                           prof_trigger_02           0           0           0           0
          8                           prof_trigger_03           0           0           0           0
