==157540== NVPROF is profiling process 157540, command: bfs_offload 64 ../../data/bfs/graph2k.txt
==157540== Some kernel(s) will be replayed on device 0 in order to collect all events/metrics.
==157540== Profiling application: bfs_offload 64 ../../data/bfs/graph2k.txt
==157540== Profiling result:
==157540== Event result:
Invocations                                Event Name         Min         Max         Avg       Total
Device "Tesla V100-SXM2-16GB (0)"
    Kernel: __omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147
          7                     fb_subp0_read_sectors          74        2054         874        6122
          7                     fb_subp1_read_sectors         126        2028         894        6260
          7                    fb_subp0_write_sectors         480        2389        1291        9037
          7                    fb_subp1_write_sectors         540        2398        1339        9373
          7              l2_subp0_write_sector_misses         496        2338        1276        8932
          7              l2_subp1_write_sector_misses         548        2378        1288        9022
          7               l2_subp0_read_sector_misses          82        1962         874        6118
          7               l2_subp1_read_sector_misses          78        1978         891        6242
          7          l2_subp0_read_tex_sector_queries          41        1107         432        3029
          7          l2_subp1_read_tex_sector_queries          38        1126         441        3092
          7         l2_subp0_write_tex_sector_queries        2450        4697        2999       20993
          7         l2_subp1_write_tex_sector_queries        2228        8569        4406       30844
          7             l2_subp0_read_tex_hit_sectors          20         354         141         988
          7             l2_subp1_read_tex_hit_sectors          17         348         139         978
          7            l2_subp0_write_tex_hit_sectors        1249        3461        1779       12454
          7            l2_subp1_write_tex_hit_sectors        1033        7310        3178       22248
          7        l2_subp0_total_read_sector_queries         433        3560        1838       12869
          7        l2_subp1_total_read_sector_queries          80        1838         675        4731
          7       l2_subp0_total_write_sector_queries        2475        4872        3051       21360
          7       l2_subp1_total_write_sector_queries        2228        8765        4445       31120
          7       l2_subp0_read_sysmem_sector_queries         332        1968        1184        8288
          7       l2_subp1_read_sysmem_sector_queries           0           0           0           0
          7      l2_subp0_write_sysmem_sector_queries           1           5           2          19
          7      l2_subp1_write_sysmem_sector_queries           0           4           2          16
          7                         elapsed_cycles_sm    10984554    54717658    36986939   258908574
          7                           prof_trigger_00           0           0           0           0
          7                           prof_trigger_01           0           0           0           0
          7                           prof_trigger_02           0           0           0           0
          7                           prof_trigger_03           0           0           0           0
