==154642== NVPROF is profiling process 154642, command: bfs_offload 16 ../../data/bfs/graph1k.txt
==154642== Some kernel(s) will be replayed on device 0 in order to collect all events/metrics.
==154642== Profiling application: bfs_offload 16 ../../data/bfs/graph1k.txt
==154642== Profiling result:
==154642== Event result:
Invocations                                Event Name         Min         Max         Avg       Total
Device "Tesla V100-SXM2-16GB (0)"
    Kernel: __omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147
          8                     fb_subp0_read_sectors          18         892         326        2614
          8                     fb_subp1_read_sectors         108        1006         400        3204
          8                    fb_subp0_write_sectors        1061        1606        1313       10504
          8                    fb_subp1_write_sectors        1109        1765        1444       11556
          8              l2_subp0_write_sector_misses         404        2214        1149        9198
          8              l2_subp1_write_sector_misses         392        2226        1144        9153
          8               l2_subp0_read_sector_misses          88        1484         709        5678
          8               l2_subp1_read_sector_misses          70        1500         715        5720
          8          l2_subp0_read_tex_sector_queries          21         531         183        1470
          8          l2_subp1_read_tex_sector_queries          19         538         185        1484
          8         l2_subp0_write_tex_sector_queries        1997        2979        2231       17852
          8         l2_subp1_write_tex_sector_queries        1903        4881        2859       22878
          8             l2_subp0_read_tex_hit_sectors           9         127          49         396
          8             l2_subp1_read_tex_hit_sectors           8         121          49         398
          8            l2_subp0_write_tex_hit_sectors         801        1763        1024        8194
          8            l2_subp1_write_tex_hit_sectors         711        3641        1648       13184
          8        l2_subp0_total_read_sector_queries         324        2125        1342       10736
          8        l2_subp1_total_read_sector_queries          61        1159         682        5457
          8       l2_subp0_total_write_sector_queries        2028        3082        2266       18128
          8       l2_subp1_total_write_sector_queries        1903        5005        2877       23022
          8       l2_subp0_read_sysmem_sector_queries         254        1083         643        5145
          8       l2_subp1_read_sysmem_sector_queries           0           0           0           0
          8      l2_subp0_write_sysmem_sector_queries           1           5           3          24
          8      l2_subp1_write_sysmem_sector_queries           0           4           2          16
          8                         elapsed_cycles_sm     7945232    28219406    18910569   151284552
          8                           prof_trigger_00           0           0           0           0
          8                           prof_trigger_01           0           0           0           0
          8                           prof_trigger_02           0           0           0           0
          8                           prof_trigger_03           0           0           0           0
