==163597== NVPROF is profiling process 163597, command: bfs_offload 64 ../../data/bfs/graph64k.txt
==163597== Some kernel(s) will be replayed on device 0 in order to collect all events/metrics.
==163597== Profiling application: bfs_offload 64 ../../data/bfs/graph64k.txt
==163597== Profiling result:
==163597== Event result:
Invocations                                Event Name         Min         Max         Avg       Total
Device "Tesla V100-SXM2-16GB (0)"
    Kernel: __omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147
         10                     fb_subp0_read_sectors        1032       38272       11168      111684
         10                     fb_subp1_read_sectors        1110       38318       11232      112320
         10                    fb_subp0_write_sectors        1152       23706        7576       75766
         10                    fb_subp1_write_sectors        1180       23748        7712       77122
         10              l2_subp0_write_sector_misses        1974       23501        8032       80327
         10              l2_subp1_write_sector_misses        1953       23481        8070       80707
         10               l2_subp0_read_sector_misses        1098       38622       10964      109641
         10               l2_subp1_read_sector_misses        1106       38726       10995      109959
         10          l2_subp0_read_tex_sector_queries        1180       73148       18122      181228
         10          l2_subp1_read_tex_sector_queries        1192       74199       18257      182575
         10         l2_subp0_write_tex_sector_queries       30225       97249       43065      430653
         10         l2_subp1_write_tex_sector_queries       22065      207104       72761      727611
         10             l2_subp0_read_tex_hit_sectors         654       45925       11317      113171
         10             l2_subp1_read_tex_hit_sectors         673       46968       11454      114547
         10            l2_subp0_write_tex_hit_sectors       29025       94805       41336      413360
         10            l2_subp1_write_tex_hit_sectors       20871      204635       71030      710301
         10        l2_subp0_total_read_sector_queries        1261       73160       18261      182615
         10        l2_subp1_total_read_sector_queries        7692      135801       44220      442207
         10       l2_subp0_total_write_sector_queries       30249       97257       43550      435505
         10       l2_subp1_total_write_sector_queries       22080      207121       73258      732588
         10       l2_subp0_read_sysmem_sector_queries           0           0           0           0
         10       l2_subp1_read_sysmem_sector_queries        6377       63043       25782      257822
         10      l2_subp0_write_sysmem_sector_queries           0           4           1          16
         10      l2_subp1_write_sysmem_sector_queries           1           5           3          34
         10                         elapsed_cycles_sm   166003546  1633770726   695913638  6959136384
         10                           prof_trigger_00           0           0           0           0
         10                           prof_trigger_01           0           0           0           0
         10                           prof_trigger_02           0           0           0           0
