==164030== NVPROF is profiling process 164030, command: bfs_offload 8 ../../data/bfs/graph65536.txt
==164030== Some kernel(s) will be replayed on device 0 in order to collect all events/metrics.
==164030== Profiling application: bfs_offload 8 ../../data/bfs/graph65536.txt
==164030== Profiling result:
==164030== Event result:
Invocations                                Event Name         Min         Max         Avg       Total
Device "Tesla V100-SXM2-16GB (0)"
    Kernel: __omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147
         10                     fb_subp0_read_sectors        1108       37256       11125      111259
         10                     fb_subp1_read_sectors        1042       37057       11046      110465
         10                    fb_subp0_write_sectors         616       17103        7221       72212
         10                    fb_subp1_write_sectors         914       16904        7153       71534
         10              l2_subp0_write_sector_misses         830       18339        7296       72960
         10              l2_subp1_write_sector_misses         816       18225        7314       73141
         10               l2_subp0_read_sector_misses        1076       37634       11178      111787
         10               l2_subp1_read_sector_misses        1074       37615       11240      112407
         10          l2_subp0_read_tex_sector_queries        1172       88190       18214      182140
         10          l2_subp1_read_tex_sector_queries        1168       87448       18132      181326
         10         l2_subp0_write_tex_sector_queries       22076      238063       74326      743265
         10         l2_subp1_write_tex_sector_queries       30222       94784       43276      432767
         10             l2_subp0_read_tex_hit_sectors         662       61502       11405      114052
         10             l2_subp1_read_tex_hit_sectors         659       61386       11417      114176
         10            l2_subp0_write_tex_hit_sectors       20880      235594       72600      726002
         10            l2_subp1_write_tex_hit_sectors       29024       92347       41557      415570
         10        l2_subp0_total_read_sector_queries        1298       90017       18827      188277
         10        l2_subp1_total_read_sector_queries        7911      162735       46142      461423
         10       l2_subp0_total_write_sector_queries       22088      238075       74345      743452
         10       l2_subp1_total_write_sector_queries       30235       94797       43299      432995
         10       l2_subp0_read_sysmem_sector_queries           0           0           0           0
         10       l2_subp1_read_sysmem_sector_queries        6643       73593       27383      273832
         10      l2_subp0_write_sysmem_sector_queries           0           4           1          16
         10      l2_subp1_write_sysmem_sector_queries           1           5           3          34
         10                         elapsed_cycles_sm   165148800  1827559300   819642422  8196424224
         10                           prof_trigger_00           0           0           0           0
         10                           prof_trigger_01           0           0           0           0
         10                           prof_trigger_02           0           0           0           0
