==158017== NVPROF is profiling process 158017, command: bfs_offload 16 ../../data/bfs/graph32k.txt
==158017== Some kernel(s) will be replayed on device 0 in order to collect all events/metrics.
==158017== Profiling application: bfs_offload 16 ../../data/bfs/graph32k.txt
==158017== Profiling result:
==158017== Event result:
Invocations                                Event Name         Min         Max         Avg       Total
Device "Tesla V100-SXM2-16GB (0)"
    Kernel: __omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147
          9                     fb_subp0_read_sectors         606       18786        6357       57215
          9                     fb_subp1_read_sectors         518       18944        6247       56227
          9                    fb_subp0_write_sectors         724        9409        4599       41391
          9                    fb_subp1_write_sectors         608        9409        4565       41091
          9              l2_subp0_write_sector_misses        1609       10250        5059       45534
          9              l2_subp1_write_sector_misses        1640       10152        5034       45309
          9               l2_subp0_read_sector_misses         560       18932        6179       55617
          9               l2_subp1_read_sector_misses         564       18934        6180       55623
          9          l2_subp0_read_tex_sector_queries         530       21952        6452       58072
          9          l2_subp1_read_tex_sector_queries         538       21927        6458       58123
          9         l2_subp0_write_tex_sector_queries       11836      107802       40143      361293
          9         l2_subp1_write_tex_sector_queries       15890       44358       23101      207913
          9             l2_subp0_read_tex_hit_sectors         268        9073        2703       24331
          9             l2_subp1_read_tex_hit_sectors         276        9177        2731       24587
          9            l2_subp0_write_tex_hit_sectors       10638      105961       38651      347860
          9            l2_subp1_write_tex_hit_sectors       14689       42540       21615      194537
          9        l2_subp0_total_read_sector_queries         570       22719        6704       60338
          9        l2_subp1_total_read_sector_queries        3710       52300       19665      176993
          9       l2_subp0_total_write_sector_queries       11856      109994       40397      363573
          9       l2_subp1_total_write_sector_queries       15909       44371       23353      210184
          9       l2_subp0_read_sysmem_sector_queries           0           0           0           0
          9       l2_subp1_read_sysmem_sector_queries        3129       29478       12965      116687
          9      l2_subp0_write_sysmem_sector_queries           0           4           0           8
          9      l2_subp1_write_sysmem_sector_queries           1           5           4          37
          9                         elapsed_cycles_sm    86144196  1640310376   463144198  4168297788
          9                           prof_trigger_00           0           0           0           0
          9                           prof_trigger_01           0           0           0           0
          9                           prof_trigger_02           0           0           0           0
