==158211== NVPROF is profiling process 158211, command: bfs_offload 32 ../../data/bfs/graph32k.txt
==158211== Some kernel(s) will be replayed on device 0 in order to collect all events/metrics.
==158211== Profiling application: bfs_offload 32 ../../data/bfs/graph32k.txt
==158211== Profiling result:
==158211== Event result:
Invocations                                Event Name         Min         Max         Avg       Total
Device "Tesla V100-SXM2-16GB (0)"
    Kernel: __omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147
          9                     fb_subp0_read_sectors         534       18642        6269       56421
          9                     fb_subp1_read_sectors         590       18856        6293       56643
          9                    fb_subp0_write_sectors        1498        9957        4906       44162
          9                    fb_subp1_write_sectors        1718        9937        5062       45558
          9              l2_subp0_write_sector_misses         768       10319        4799       43197
          9              l2_subp1_write_sector_misses         868       10301        4818       43370
          9               l2_subp0_read_sector_misses         564       18792        6368       57315
          9               l2_subp1_read_sector_misses         560       18746        6369       57327
          9          l2_subp0_read_tex_sector_queries         538       21930        6440       57966
          9          l2_subp1_read_tex_sector_queries         530       22052        6493       58438
          9         l2_subp0_write_tex_sector_queries       15893       44436       23081      207735
          9         l2_subp1_write_tex_sector_queries       11833      108044       40163      361471
          9             l2_subp0_read_tex_hit_sectors         276        8944        2675       24079
          9             l2_subp1_read_tex_hit_sectors         268        9158        2733       24605
          9            l2_subp0_write_tex_hit_sectors       14689       42621       21595      194355
          9            l2_subp1_write_tex_hit_sectors       10638      106206       38671      348041
          9        l2_subp0_total_read_sector_queries         590       22277        7000       63002
          9        l2_subp1_total_read_sector_queries        3858       53488       20741      186675
          9       l2_subp0_total_write_sector_queries       15919       46742       23759      213837
          9       l2_subp1_total_write_sector_queries       11850      110369       40831      367484
          9       l2_subp0_read_sysmem_sector_queries           0           0           0           0
          9       l2_subp1_read_sysmem_sector_queries        3290       31026       13646      122818
          9      l2_subp0_write_sysmem_sector_queries           0           4           1          12
          9      l2_subp1_write_sysmem_sector_queries           1           5           3          33
          9                         elapsed_cycles_sm    86133574  1639512796   511920090  4607280816
          9                           prof_trigger_00           0           0           0           0
          9                           prof_trigger_01           0           0           0           0
          9                           prof_trigger_02           0           0           0           0
