==78538== NVPROF is profiling process 78538, command: mm_offload 64 500
==78538== Some kernel(s) will be replayed on device 0 in order to collect all events/metrics.
==78538== Profiling application: mm_offload 64 500
==78538== Profiling result:
==78538== Event result:
Invocations                                Event Name         Min         Max         Avg       Total
Device "Tesla V100-SXM2-16GB (0)"
    Kernel: __omp_offloading_2f_13046cf_main_l50
          1                     fb_subp0_read_sectors        2884        2884        2884        2884
          1                     fb_subp1_read_sectors        2656        2656        2656        2656
          1                    fb_subp0_write_sectors       47087       47087       47087       47087
          1                    fb_subp1_write_sectors       45949       45949       45949       45949
          1              l2_subp0_write_sector_misses       50150       50150       50150       50150
          1              l2_subp1_write_sector_misses       49989       49989       49989       49989
          1               l2_subp0_read_sector_misses        1686        1686        1686        1686
          1               l2_subp1_read_sector_misses        1628        1628        1628        1628
          1          l2_subp0_read_tex_sector_queries       20004       20004       20004       20004
          1          l2_subp1_read_tex_sector_queries       20032       20032       20032       20032
          1         l2_subp0_write_tex_sector_queries      123112      123112      123112      123112
          1         l2_subp1_write_tex_sector_queries      123160      123160      123160      123160
          1             l2_subp0_read_tex_hit_sectors       18791       18791       18791       18791
          1             l2_subp1_read_tex_hit_sectors       18826       18826       18826       18826
          1            l2_subp0_write_tex_hit_sectors       76272       76272       76272       76272
          1            l2_subp1_write_tex_hit_sectors       76304       76304       76304       76304
          1        l2_subp0_total_read_sector_queries       20652       20652       20652       20652
          1        l2_subp1_total_read_sector_queries       21210       21210       21210       21210
          1       l2_subp0_total_write_sector_queries      123116      123116      123116      123116
          1       l2_subp1_total_write_sector_queries      123181      123181      123181      123181
          1       l2_subp0_read_sysmem_sector_queries           0           0           0           0
          1       l2_subp1_read_sysmem_sector_queries         727         727         727         727
          1      l2_subp0_write_sysmem_sector_queries           0           0           0           0
          1      l2_subp1_write_sysmem_sector_queries           5           5           5           5
          1                         elapsed_cycles_sm    19257674    19257674    19257674    19257674
          1                           prof_trigger_00           0           0           0           0
          1                           prof_trigger_01           0           0           0           0
          1                           prof_trigger_02           0           0           0           0
