==77465== NVPROF is profiling process 77465, command: mm_offload 32 400
==77465== Some kernel(s) will be replayed on device 0 in order to collect all events/metrics.
==77465== Profiling application: mm_offload 32 400
==77465== Profiling result:
==77465== Event result:
Invocations                                Event Name         Min         Max         Avg       Total
Device "Tesla V100-SXM2-16GB (0)"
    Kernel: __omp_offloading_2f_13046cf_main_l50
          1                     fb_subp0_read_sectors        1732        1732        1732        1732
          1                     fb_subp1_read_sectors        1540        1540        1540        1540
          1                    fb_subp0_write_sectors        9372        9372        9372        9372
          1                    fb_subp1_write_sectors        9096        9096        9096        9096
          1              l2_subp0_write_sector_misses       13818       13818       13818       13818
          1              l2_subp1_write_sector_misses       13777       13777       13777       13777
          1               l2_subp0_read_sector_misses         536         536         536         536
          1               l2_subp1_read_sector_misses         474         474         474         474
          1          l2_subp0_read_tex_sector_queries        1704        1704        1704        1704
          1          l2_subp1_read_tex_sector_queries        1680        1680        1680        1680
          1         l2_subp0_write_tex_sector_queries       24640       24640       24640       24640
          1         l2_subp1_write_tex_sector_queries       24640       24640       24640       24640
          1             l2_subp0_read_tex_hit_sectors        1356        1356        1356        1356
          1             l2_subp1_read_tex_hit_sectors        1348        1348        1348        1348
          1            l2_subp0_write_tex_hit_sectors       12928       12928       12928       12928
          1            l2_subp1_write_tex_hit_sectors       12928       12928       12928       12928
          1        l2_subp0_total_read_sector_queries        2598        2598        2598        2598
          1        l2_subp1_total_read_sector_queries        2684        2684        2684        2684
          1       l2_subp0_total_write_sector_queries       24652       24652       24652       24652
          1       l2_subp1_total_write_sector_queries       24653       24653       24653       24653
          1       l2_subp0_read_sysmem_sector_queries           0           0           0           0
          1       l2_subp1_read_sysmem_sector_queries         547         547         547         547
          1      l2_subp0_write_sysmem_sector_queries           0           0           0           0
          1      l2_subp1_write_sysmem_sector_queries           5           5           5           5
          1                         elapsed_cycles_sm    14190504    14190504    14190504    14190504
          1                           prof_trigger_00           0           0           0           0
          1                           prof_trigger_01           0           0           0           0
          1                           prof_trigger_02           0           0           0           0
