==74306== NVPROF is profiling process 74306, command: mm_offload 32 100
==74306== Some kernel(s) will be replayed on device 0 in order to collect all events/metrics.
==74306== Profiling application: mm_offload 32 100
==74306== Profiling result:
==74306== Event result:
Invocations                                Event Name         Min         Max         Avg       Total
Device "Tesla V100-SXM2-16GB (0)"
    Kernel: __omp_offloading_2f_13046cf_main_l50
          1                     fb_subp0_read_sectors        1734        1734        1734        1734
          1                     fb_subp1_read_sectors        1540        1540        1540        1540
          1                    fb_subp0_write_sectors        9468        9468        9468        9468
          1                    fb_subp1_write_sectors        8880        8880        8880        8880
          1              l2_subp0_write_sector_misses       13634       13634       13634       13634
          1              l2_subp1_write_sector_misses       13628       13628       13628       13628
          1               l2_subp0_read_sector_misses         534         534         534         534
          1               l2_subp1_read_sector_misses         476         476         476         476
          1          l2_subp0_read_tex_sector_queries        1664        1664        1664        1664
          1          l2_subp1_read_tex_sector_queries        1676        1676        1676        1676
          1         l2_subp0_write_tex_sector_queries       24640       24640       24640       24640
          1         l2_subp1_write_tex_sector_queries       24640       24640       24640       24640
          1             l2_subp0_read_tex_hit_sectors        1347        1347        1347        1347
          1             l2_subp1_read_tex_hit_sectors        1355        1355        1355        1355
          1            l2_subp0_write_tex_hit_sectors       12928       12928       12928       12928
          1            l2_subp1_write_tex_hit_sectors       12928       12928       12928       12928
          1        l2_subp0_total_read_sector_queries        2566        2566        2566        2566
          1        l2_subp1_total_read_sector_queries        2686        2686        2686        2686
          1       l2_subp0_total_write_sector_queries       24648       24648       24648       24648
          1       l2_subp1_total_write_sector_queries       24654       24654       24654       24654
          1       l2_subp0_read_sysmem_sector_queries           0           0           0           0
          1       l2_subp1_read_sysmem_sector_queries         561         561         561         561
          1      l2_subp0_write_sysmem_sector_queries           4           4           4           4
          1      l2_subp1_write_sysmem_sector_queries           1           1           1           1
          1                         elapsed_cycles_sm    13993882    13993882    13993882    13993882
          1                           prof_trigger_00           0           0           0           0
          1                           prof_trigger_01           0           0           0           0
          1                           prof_trigger_02           0           0           0           0
