==73805== NVPROF is profiling process 73805, command: mm_offload 32 50
==73805== Some kernel(s) will be replayed on device 0 in order to collect all events/metrics.
==73805== Profiling application: mm_offload 32 50
==73805== Profiling result:
==73805== Event result:
Invocations                                Event Name         Min         Max         Avg       Total
Device "Tesla V100-SXM2-16GB (0)"
    Kernel: __omp_offloading_2f_13046cf_main_l50
          1                     fb_subp0_read_sectors        1684        1684        1684        1684
          1                     fb_subp1_read_sectors        1588        1588        1588        1588
          1                    fb_subp0_write_sectors        9176        9176        9176        9176
          1                    fb_subp1_write_sectors        9228        9228        9228        9228
          1              l2_subp0_write_sector_misses       12975       12975       12975       12975
          1              l2_subp1_write_sector_misses       12989       12989       12989       12989
          1               l2_subp0_read_sector_misses         536         536         536         536
          1               l2_subp1_read_sector_misses         474         474         474         474
          1          l2_subp0_read_tex_sector_queries        1676        1676        1676        1676
          1          l2_subp1_read_tex_sector_queries        1668        1668        1668        1668
          1         l2_subp0_write_tex_sector_queries       24640       24640       24640       24640
          1         l2_subp1_write_tex_sector_queries       24640       24640       24640       24640
          1             l2_subp0_read_tex_hit_sectors        1356        1356        1356        1356
          1             l2_subp1_read_tex_hit_sectors        1348        1348        1348        1348
          1            l2_subp0_write_tex_hit_sectors       12928       12928       12928       12928
          1            l2_subp1_write_tex_hit_sectors       12928       12928       12928       12928
          1        l2_subp0_total_read_sector_queries        3016        3016        3016        3016
          1        l2_subp1_total_read_sector_queries        2164        2164        2164        2164
          1       l2_subp0_total_write_sector_queries       24657       24657       24657       24657
          1       l2_subp1_total_write_sector_queries       24648       24648       24648       24648
          1       l2_subp0_read_sysmem_sector_queries         496         496         496         496
          1       l2_subp1_read_sysmem_sector_queries           0           0           0           0
          1      l2_subp0_write_sysmem_sector_queries           1           1           1           1
          1      l2_subp1_write_sysmem_sector_queries           4           4           4           4
          1                         elapsed_cycles_sm    14112676    14112676    14112676    14112676
          1                           prof_trigger_00           0           0           0           0
          1                           prof_trigger_01           0           0           0           0
          1                           prof_trigger_02           0           0           0           0
