==74000== NVPROF is profiling process 74000, command: mm_offload 128 50
==74000== Some kernel(s) will be replayed on device 0 in order to collect all events/metrics.
==74000== Profiling application: mm_offload 128 50
==74000== Profiling result:
==74000== Event result:
Invocations                                Event Name         Min         Max         Avg       Total
Device "Tesla V100-SXM2-16GB (0)"
    Kernel: __omp_offloading_2f_13046cf_main_l50
          1                     fb_subp0_read_sectors       42961       42961       42961       42961
          1                     fb_subp1_read_sectors       41522       41522       41522       41522
          1                    fb_subp0_write_sectors      223473      223473      223473      223473
          1                    fb_subp1_write_sectors      221917      221917      221917      221917
          1              l2_subp0_write_sector_misses      230420      230420      230420      230420
          1              l2_subp1_write_sector_misses      230265      230265      230265      230265
          1               l2_subp0_read_sector_misses       43402       43402       43402       43402
          1               l2_subp1_read_sector_misses       44123       44123       44123       44123
          1          l2_subp0_read_tex_sector_queries      224540      224540      224540      224540
          1          l2_subp1_read_tex_sector_queries      224944      224944      224944      224944
          1         l2_subp0_write_tex_sector_queries      700228      700228      700228      700228
          1         l2_subp1_write_tex_sector_queries      678076      678076      678076      678076
          1             l2_subp0_read_tex_hit_sectors      182920      182920      182920      182920
          1             l2_subp1_read_tex_hit_sectors      182551      182551      182551      182551
          1            l2_subp0_write_tex_hit_sectors      506968      506968      506968      506968
          1            l2_subp1_write_tex_hit_sectors      485000      485000      485000      485000
          1        l2_subp0_total_read_sector_queries      226629      226629      226629      226629
          1        l2_subp1_total_read_sector_queries      225356      225356      225356      225356
          1       l2_subp0_total_write_sector_queries      712301      712301      712301      712301
          1       l2_subp1_total_write_sector_queries      690129      690129      690129      690129
          1       l2_subp0_read_sysmem_sector_queries        1202        1202        1202        1202
          1       l2_subp1_read_sysmem_sector_queries           0           0           0           0
          1      l2_subp0_write_sysmem_sector_queries           1           1           1           1
          1      l2_subp1_write_sysmem_sector_queries           4           4           4           4
          1                         elapsed_cycles_sm    34172094    34172094    34172094    34172094
          1                           prof_trigger_00           0           0           0           0
          1                           prof_trigger_01           0           0           0           0
          1                           prof_trigger_02           0           0           0           0
