==75375== NVPROF is profiling process 75375, command: mm_offload 64 200
==75375== Some kernel(s) will be replayed on device 0 in order to collect all events/metrics.
==75375== Profiling application: mm_offload 64 200
==75375== Profiling result:
==75375== Event result:
Invocations                                Event Name         Min         Max         Avg       Total
Device "Tesla V100-SXM2-16GB (0)"
    Kernel: __omp_offloading_2f_13046cf_main_l50
          1                     fb_subp0_read_sectors        2804        2804        2804        2804
          1                     fb_subp1_read_sectors        2736        2736        2736        2736
          1                    fb_subp0_write_sectors       45519       45519       45519       45519
          1                    fb_subp1_write_sectors       47266       47266       47266       47266
          1              l2_subp0_write_sector_misses       50334       50334       50334       50334
          1              l2_subp1_write_sector_misses       50361       50361       50361       50361
          1               l2_subp0_read_sector_misses        1702        1702        1702        1702
          1               l2_subp1_read_sector_misses        1612        1612        1612        1612
          1          l2_subp0_read_tex_sector_queries       19992       19992       19992       19992
          1          l2_subp1_read_tex_sector_queries       20084       20084       20084       20084
          1         l2_subp0_write_tex_sector_queries      123160      123160      123160      123160
          1         l2_subp1_write_tex_sector_queries      123112      123112      123112      123112
          1             l2_subp0_read_tex_hit_sectors       18715       18715       18715       18715
          1             l2_subp1_read_tex_hit_sectors       18758       18758       18758       18758
          1            l2_subp0_write_tex_hit_sectors       76304       76304       76304       76304
          1            l2_subp1_write_tex_hit_sectors       76272       76272       76272       76272
          1        l2_subp0_total_read_sector_queries       21298       21298       21298       21298
          1        l2_subp1_total_read_sector_queries       20664       20664       20664       20664
          1       l2_subp0_total_write_sector_queries      123161      123161      123161      123161
          1       l2_subp1_total_write_sector_queries      123136      123136      123136      123136
          1       l2_subp0_read_sysmem_sector_queries         751         751         751         751
          1       l2_subp1_read_sysmem_sector_queries           0           0           0           0
          1      l2_subp0_write_sysmem_sector_queries           5           5           5           5
          1      l2_subp1_write_sysmem_sector_queries           0           0           0           0
          1                         elapsed_cycles_sm    19304906    19304906    19304906    19304906
          1                           prof_trigger_00           0           0           0           0
          1                           prof_trigger_01           0           0           0           0
          1                           prof_trigger_02           0           0           0           0
