==77890== NVPROF is profiling process 77890, command: mm_offload 16 450
==77890== Some kernel(s) will be replayed on device 0 in order to collect all events/metrics.
==77890== Profiling application: mm_offload 16 450
==77890== Profiling result:
==77890== Event result:
Invocations                                Event Name         Min         Max         Avg       Total
Device "Tesla V100-SXM2-16GB (0)"
    Kernel: __omp_offloading_2f_13046cf_main_l50
          1                     fb_subp0_read_sectors         284         284         284         284
          1                     fb_subp1_read_sectors         150         150         150         150
          1                    fb_subp0_write_sectors        3551        3551        3551        3551
          1                    fb_subp1_write_sectors        3167        3167        3167        3167
          1              l2_subp0_write_sector_misses        3498        3498        3498        3498
          1              l2_subp1_write_sector_misses        3480        3480        3480        3480
          1               l2_subp0_read_sector_misses         248         248         248         248
          1               l2_subp1_read_sector_misses         186         186         186         186
          1          l2_subp0_read_tex_sector_queries         244         244         244         244
          1          l2_subp1_read_tex_sector_queries         250         250         250         250
          1         l2_subp0_write_tex_sector_queries        5392        5392        5392        5392
          1         l2_subp1_write_tex_sector_queries        5392        5392        5392        5392
          1             l2_subp0_read_tex_hit_sectors         148         148         148         148
          1             l2_subp1_read_tex_hit_sectors         154         154         154         154
          1            l2_subp0_write_tex_hit_sectors        2464        2464        2464        2464
          1            l2_subp1_write_tex_hit_sectors        2464        2464        2464        2464
          1        l2_subp0_total_read_sector_queries         868         868         868         868
          1        l2_subp1_total_read_sector_queries         412         412         412         412
          1       l2_subp0_total_write_sector_queries        5409        5409        5409        5409
          1       l2_subp1_total_write_sector_queries        5402        5402        5402        5402
          1       l2_subp0_read_sysmem_sector_queries         343         343         343         343
          1       l2_subp1_read_sysmem_sector_queries           0           0           0           0
          1      l2_subp0_write_sysmem_sector_queries           5           5           5           5
          1      l2_subp1_write_sysmem_sector_queries           0           0           0           0
          1                         elapsed_cycles_sm    10339820    10339820    10339820    10339820
          1                           prof_trigger_00           0           0           0           0
          1                           prof_trigger_01           0           0           0           0
          1                           prof_trigger_02           0           0           0           0
          1                           prof_trigger_03           0           0           0           0
          1                           prof_trigger_04           0           0           0           0
