==74993== NVPROF is profiling process 74993, command: mm_offload 128 150
==74993== Some kernel(s) will be replayed on device 0 in order to collect all events/metrics.
==74993== Profiling application: mm_offload 128 150
==74993== Profiling result:
==74993== Event result:
Invocations                                Event Name         Min         Max         Avg       Total
Device "Tesla V100-SXM2-16GB (0)"
    Kernel: __omp_offloading_2f_13046cf_main_l50
          1                     fb_subp0_read_sectors       41988       41988       41988       41988
          1                     fb_subp1_read_sectors       42219       42219       42219       42219
          1                    fb_subp0_write_sectors      221658      221658      221658      221658
          1                    fb_subp1_write_sectors      221630      221630      221630      221630
          1              l2_subp0_write_sector_misses      229078      229078      229078      229078
          1              l2_subp1_write_sector_misses      229107      229107      229107      229107
          1               l2_subp0_read_sector_misses       44211       44211       44211       44211
          1               l2_subp1_read_sector_misses       43890       43890       43890       43890
          1          l2_subp0_read_tex_sector_queries      224748      224748      224748      224748
          1          l2_subp1_read_tex_sector_queries      224932      224932      224932      224932
          1         l2_subp0_write_tex_sector_queries      687648      687648      687648      687648
          1         l2_subp1_write_tex_sector_queries      690656      690656      690656      690656
          1             l2_subp0_read_tex_hit_sectors      182759      182759      182759      182759
          1             l2_subp1_read_tex_hit_sectors      183148      183148      183148      183148
          1            l2_subp0_write_tex_hit_sectors      494448      494448      494448      494448
          1            l2_subp1_write_tex_hit_sectors      497608      497608      497608      497608
          1        l2_subp0_total_read_sector_queries      225146      225146      225146      225146
          1        l2_subp1_total_read_sector_queries      226810      226810      226810      226810
          1       l2_subp0_total_write_sector_queries      699534      699534      699534      699534
          1       l2_subp1_total_write_sector_queries      702514      702514      702514      702514
          1       l2_subp0_read_sysmem_sector_queries           0           0           0           0
          1       l2_subp1_read_sysmem_sector_queries        1254        1254        1254        1254
          1      l2_subp0_write_sysmem_sector_queries           0           0           0           0
          1      l2_subp1_write_sysmem_sector_queries           5           5           5           5
          1                         elapsed_cycles_sm    35044172    35044172    35044172    35044172
          1                           prof_trigger_00           0           0           0           0
          1                           prof_trigger_01           0           0           0           0
          1                           prof_trigger_02           0           0           0           0
