==75971== NVPROF is profiling process 75971, command: mm_offload 128 250
==75971== Some kernel(s) will be replayed on device 0 in order to collect all events/metrics.
==75971== Profiling application: mm_offload 128 250
==75971== Profiling result:
==75971== Event result:
Invocations                                Event Name         Min         Max         Avg       Total
Device "Tesla V100-SXM2-16GB (0)"
    Kernel: __omp_offloading_2f_13046cf_main_l50
          1                     fb_subp0_read_sectors       42917       42917       42917       42917
          1                     fb_subp1_read_sectors       40989       40989       40989       40989
          1                    fb_subp0_write_sectors      222494      222494      222494      222494
          1                    fb_subp1_write_sectors      219799      219799      219799      219799
          1              l2_subp0_write_sector_misses      228962      228962      228962      228962
          1              l2_subp1_write_sector_misses      228978      228978      228978      228978
          1               l2_subp0_read_sector_misses       42974       42974       42974       42974
          1               l2_subp1_read_sector_misses       43748       43748       43748       43748
          1          l2_subp0_read_tex_sector_queries      224540      224540      224540      224540
          1          l2_subp1_read_tex_sector_queries      225000      225000      225000      225000
          1         l2_subp0_write_tex_sector_queries      700228      700228      700228      700228
          1         l2_subp1_write_tex_sector_queries      678076      678076      678076      678076
          1             l2_subp0_read_tex_hit_sectors      183131      183131      183131      183131
          1             l2_subp1_read_tex_hit_sectors      182759      182759      182759      182759
          1            l2_subp0_write_tex_hit_sectors      506920      506920      506920      506920
          1            l2_subp1_write_tex_hit_sectors      484948      484948      484948      484948
          1        l2_subp0_total_read_sector_queries      225330      225330      225330      225330
          1        l2_subp1_total_read_sector_queries      226637      226637      226637      226637
          1       l2_subp0_total_write_sector_queries      712303      712303      712303      712303
          1       l2_subp1_total_write_sector_queries      690147      690147      690147      690147
          1       l2_subp0_read_sysmem_sector_queries           0           0           0           0
          1       l2_subp1_read_sysmem_sector_queries        1227        1227        1227        1227
          1      l2_subp0_write_sysmem_sector_queries           4           4           4           4
          1      l2_subp1_write_sysmem_sector_queries           1           1           1           1
          1                         elapsed_cycles_sm    34980826    34980826    34980826    34980826
          1                           prof_trigger_00           0           0           0           0
          1                           prof_trigger_01           0           0           0           0
          1                           prof_trigger_02           0           0           0           0
