==77829== NVPROF is profiling process 77829, command: mm_offload 8 450
==77829== Some kernel(s) will be replayed on device 0 in order to collect all events/metrics.
==77829== Profiling application: mm_offload 8 450
==77829== Profiling result:
==77829== Event result:
Invocations                                Event Name         Min         Max         Avg       Total
Device "Tesla V100-SXM2-16GB (0)"
    Kernel: __omp_offloading_2f_13046cf_main_l50
          1                     fb_subp0_read_sectors        1344        1344        1344        1344
          1                     fb_subp1_read_sectors        1208        1208        1208        1208
          1                    fb_subp0_write_sectors         576         576         576         576
          1                    fb_subp1_write_sectors         536         536         536         536
          1              l2_subp0_write_sector_misses        1947        1947        1947        1947
          1              l2_subp1_write_sector_misses        1926        1926        1926        1926
          1               l2_subp0_read_sector_misses         180         180         180         180
          1               l2_subp1_read_sector_misses         126         126         126         126
          1          l2_subp0_read_tex_sector_queries          90          90          90          90
          1          l2_subp1_read_tex_sector_queries          93          93          93          93
          1         l2_subp0_write_tex_sector_queries        2452        2452        2452        2452
          1         l2_subp1_write_tex_sector_queries        2292        2292        2292        2292
          1             l2_subp0_read_tex_hit_sectors          64          64          64          64
          1             l2_subp1_read_tex_hit_sectors          60          60          60          60
          1            l2_subp0_write_tex_hit_sectors        1000        1000        1000        1000
          1            l2_subp1_write_tex_hit_sectors         832         832         832         832
          1        l2_subp0_total_read_sector_queries         242         242         242         242
          1        l2_subp1_total_read_sector_queries         483         483         483         483
          1       l2_subp0_total_write_sector_queries        2456        2456        2456        2456
          1       l2_subp1_total_write_sector_queries        2313        2313        2313        2313
          1       l2_subp0_read_sysmem_sector_queries           0           0           0           0
          1       l2_subp1_read_sysmem_sector_queries         334         334         334         334
          1      l2_subp0_write_sysmem_sector_queries           4           4           4           4
          1      l2_subp1_write_sysmem_sector_queries           1           1           1           1
          1                         elapsed_cycles_sm     9591040     9591040     9591040     9591040
          1                           prof_trigger_00           0           0           0           0
          1                           prof_trigger_01           0           0           0           0
          1                           prof_trigger_02           0           0           0           0
          1                           prof_trigger_03           0           0           0           0
          1                           prof_trigger_04           0           0           0           0
