==75298== NVPROF is profiling process 75298, command: mm_offload 32 200
==75298== Some kernel(s) will be replayed on device 0 in order to collect all events/metrics.
==75298== Profiling application: mm_offload 32 200
==75298== Profiling result:
==75298== Event result:
Invocations                                Event Name         Min         Max         Avg       Total
Device "Tesla V100-SXM2-16GB (0)"
    Kernel: __omp_offloading_2f_13046cf_main_l50
          1                     fb_subp0_read_sectors        1738        1738        1738        1738
          1                     fb_subp1_read_sectors        1540        1540        1540        1540
          1                    fb_subp0_write_sectors        9364        9364        9364        9364
          1                    fb_subp1_write_sectors        9048        9048        9048        9048
          1              l2_subp0_write_sector_misses       13402       13402       13402       13402
          1              l2_subp1_write_sector_misses       13432       13432       13432       13432
          1               l2_subp0_read_sector_misses         534         534         534         534
          1               l2_subp1_read_sector_misses         476         476         476         476
          1          l2_subp0_read_tex_sector_queries        1668        1668        1668        1668
          1          l2_subp1_read_tex_sector_queries        1676        1676        1676        1676
          1         l2_subp0_write_tex_sector_queries       24640       24640       24640       24640
          1         l2_subp1_write_tex_sector_queries       24640       24640       24640       24640
          1             l2_subp0_read_tex_hit_sectors        1348        1348        1348        1348
          1             l2_subp1_read_tex_hit_sectors        1355        1355        1355        1355
          1            l2_subp0_write_tex_hit_sectors       12928       12928       12928       12928
          1            l2_subp1_write_tex_hit_sectors       12928       12928       12928       12928
          1        l2_subp0_total_read_sector_queries        3114        3114        3114        3114
          1        l2_subp1_total_read_sector_queries        2214        2214        2214        2214
          1       l2_subp0_total_write_sector_queries       24653       24653       24653       24653
          1       l2_subp1_total_write_sector_queries       24652       24652       24652       24652
          1       l2_subp0_read_sysmem_sector_queries         571         571         571         571
          1       l2_subp1_read_sysmem_sector_queries           0           0           0           0
          1      l2_subp0_write_sysmem_sector_queries           1           1           1           1
          1      l2_subp1_write_sysmem_sector_queries           4           4           4           4
          1                         elapsed_cycles_sm    13856732    13856732    13856732    13856732
          1                           prof_trigger_00           0           0           0           0
          1                           prof_trigger_01           0           0           0           0
          1                           prof_trigger_02           0           0           0           0
