==76903== NVPROF is profiling process 76903, command: mm_offload 32 350
==76903== Some kernel(s) will be replayed on device 0 in order to collect all events/metrics.
==76903== Profiling application: mm_offload 32 350
==76903== Profiling result:
==76903== Event result:
Invocations                                Event Name         Min         Max         Avg       Total
Device "Tesla V100-SXM2-16GB (0)"
    Kernel: __omp_offloading_2f_13046cf_main_l50
          1                     fb_subp0_read_sectors        1688        1688        1688        1688
          1                     fb_subp1_read_sectors        1584        1584        1584        1584
          1                    fb_subp0_write_sectors        9060        9060        9060        9060
          1                    fb_subp1_write_sectors        9068        9068        9068        9068
          1              l2_subp0_write_sector_misses       13450       13450       13450       13450
          1              l2_subp1_write_sector_misses       13323       13323       13323       13323
          1               l2_subp0_read_sector_misses         534         534         534         534
          1               l2_subp1_read_sector_misses         476         476         476         476
          1          l2_subp0_read_tex_sector_queries        1668        1668        1668        1668
          1          l2_subp1_read_tex_sector_queries        1676        1676        1676        1676
          1         l2_subp0_write_tex_sector_queries       24640       24640       24640       24640
          1         l2_subp1_write_tex_sector_queries       24640       24640       24640       24640
          1             l2_subp0_read_tex_hit_sectors        1348        1348        1348        1348
          1             l2_subp1_read_tex_hit_sectors        1356        1356        1356        1356
          1            l2_subp0_write_tex_hit_sectors       12928       12928       12928       12928
          1            l2_subp1_write_tex_hit_sectors       12928       12928       12928       12928
          1        l2_subp0_total_read_sector_queries        3057        3057        3057        3057
          1        l2_subp1_total_read_sector_queries        2190        2190        2190        2190
          1       l2_subp0_total_write_sector_queries       24645       24645       24645       24645
          1       l2_subp1_total_write_sector_queries       24660       24660       24660       24660
          1       l2_subp0_read_sysmem_sector_queries         514         514         514         514
          1       l2_subp1_read_sysmem_sector_queries           0           0           0           0
          1      l2_subp0_write_sysmem_sector_queries           1           1           1           1
          1      l2_subp1_write_sysmem_sector_queries           4           4           4           4
          1                         elapsed_cycles_sm    13895188    13895188    13895188    13895188
          1                           prof_trigger_00           0           0           0           0
          1                           prof_trigger_01           0           0           0           0
          1                           prof_trigger_02           0           0           0           0
