==76206== NVPROF is profiling process 76206, command: mm_offload 16 300
==76206== Some kernel(s) will be replayed on device 0 in order to collect all events/metrics.
==76206== Profiling application: mm_offload 16 300
==76206== Profiling result:
==76206== Event result:
Invocations                                Event Name         Min         Max         Avg       Total
Device "Tesla V100-SXM2-16GB (0)"
    Kernel: __omp_offloading_2f_13046cf_main_l50
          1                     fb_subp0_read_sectors         284         284         284         284
          1                     fb_subp1_read_sectors         150         150         150         150
          1                    fb_subp0_write_sectors        3822        3822        3822        3822
          1                    fb_subp1_write_sectors        3294        3294        3294        3294
          1              l2_subp0_write_sector_misses        3702        3702        3702        3702
          1              l2_subp1_write_sector_misses        3575        3575        3575        3575
          1               l2_subp0_read_sector_misses         248         248         248         248
          1               l2_subp1_read_sector_misses         186         186         186         186
          1          l2_subp0_read_tex_sector_queries         228         228         228         228
          1          l2_subp1_read_tex_sector_queries         234         234         234         234
          1         l2_subp0_write_tex_sector_queries        5392        5392        5392        5392
          1         l2_subp1_write_tex_sector_queries        5392        5392        5392        5392
          1             l2_subp0_read_tex_hit_sectors         148         148         148         148
          1             l2_subp1_read_tex_hit_sectors         154         154         154         154
          1            l2_subp0_write_tex_hit_sectors        2464        2464        2464        2464
          1            l2_subp1_write_tex_hit_sectors        2464        2464        2464        2464
          1        l2_subp0_total_read_sector_queries         526         526         526         526
          1        l2_subp1_total_read_sector_queries         775         775         775         775
          1       l2_subp0_total_write_sector_queries        5396        5396        5396        5396
          1       l2_subp1_total_write_sector_queries        5419        5419        5419        5419
          1       l2_subp0_read_sysmem_sector_queries           0           0           0           0
          1       l2_subp1_read_sysmem_sector_queries         363         363         363         363
          1      l2_subp0_write_sysmem_sector_queries           0           0           0           0
          1      l2_subp1_write_sysmem_sector_queries           5           5           5           5
          1                         elapsed_cycles_sm    10376174    10376174    10376174    10376174
          1                           prof_trigger_00           0           0           0           0
          1                           prof_trigger_01           0           0           0           0
          1                           prof_trigger_02           0           0           0           0
          1                           prof_trigger_03           0           0           0           0
          1                           prof_trigger_04           0           0           0           0
