==78029== NVPROF is profiling process 78029, command: mm_offload 64 450
==78029== Some kernel(s) will be replayed on device 0 in order to collect all events/metrics.
==78029== Profiling application: mm_offload 64 450
==78029== Profiling result:
==78029== Event result:
Invocations                                Event Name         Min         Max         Avg       Total
Device "Tesla V100-SXM2-16GB (0)"
    Kernel: __omp_offloading_2f_13046cf_main_l50
          1                     fb_subp0_read_sectors        2838        2838        2838        2838
          1                     fb_subp1_read_sectors        2708        2708        2708        2708
          1                    fb_subp0_write_sectors       46111       46111       46111       46111
          1                    fb_subp1_write_sectors       46732       46732       46732       46732
          1              l2_subp0_write_sector_misses       50355       50355       50355       50355
          1              l2_subp1_write_sector_misses       50229       50229       50229       50229
          1               l2_subp0_read_sector_misses        1630        1630        1630        1630
          1               l2_subp1_read_sector_misses        1684        1684        1684        1684
          1          l2_subp0_read_tex_sector_queries       20036       20036       20036       20036
          1          l2_subp1_read_tex_sector_queries       20032       20032       20032       20032
          1         l2_subp0_write_tex_sector_queries      123160      123160      123160      123160
          1         l2_subp1_write_tex_sector_queries      123112      123112      123112      123112
          1             l2_subp0_read_tex_hit_sectors       18763       18763       18763       18763
          1             l2_subp1_read_tex_hit_sectors       18806       18806       18806       18806
          1            l2_subp0_write_tex_hit_sectors       76304       76304       76304       76304
          1            l2_subp1_write_tex_hit_sectors       76272       76272       76272       76272
          1        l2_subp0_total_read_sector_queries       20516       20516       20516       20516
          1        l2_subp1_total_read_sector_queries       21400       21400       21400       21400
          1       l2_subp0_total_write_sector_queries      123172      123172      123172      123172
          1       l2_subp1_total_write_sector_queries      123125      123125      123125      123125
          1       l2_subp0_read_sysmem_sector_queries           0           0           0           0
          1       l2_subp1_read_sysmem_sector_queries         809         809         809         809
          1      l2_subp0_write_sysmem_sector_queries           0           0           0           0
          1      l2_subp1_write_sysmem_sector_queries           5           5           5           5
          1                         elapsed_cycles_sm    19377710    19377710    19377710    19377710
          1                           prof_trigger_00           0           0           0           0
          1                           prof_trigger_01           0           0           0           0
          1                           prof_trigger_02           0           0           0           0
