==75169== NVPROF is profiling process 75169, command: mm_offload 8 200
==75169== Some kernel(s) will be replayed on device 0 in order to collect all events/metrics.
==75169== Profiling application: mm_offload 8 200
==75169== Profiling result:
==75169== Event result:
Invocations                                Event Name         Min         Max         Avg       Total
Device "Tesla V100-SXM2-16GB (0)"
    Kernel: __omp_offloading_2f_13046cf_main_l50
          1                     fb_subp0_read_sectors        1388        1388        1388        1388
          1                     fb_subp1_read_sectors        1164        1164        1164        1164
          1                    fb_subp0_write_sectors         576         576         576         576
          1                    fb_subp1_write_sectors         540         540         540         540
          1              l2_subp0_write_sector_misses        1934        1934        1934        1934
          1              l2_subp1_write_sector_misses        2002        2002        2002        2002
          1               l2_subp0_read_sector_misses         130         130         130         130
          1               l2_subp1_read_sector_misses         176         176         176         176
          1          l2_subp0_read_tex_sector_queries          69          69          69          69
          1          l2_subp1_read_tex_sector_queries          78          78          78          78
          1         l2_subp0_write_tex_sector_queries        2292        2292        2292        2292
          1         l2_subp1_write_tex_sector_queries        2452        2452        2452        2452
          1             l2_subp0_read_tex_hit_sectors          60          60          60          60
          1             l2_subp1_read_tex_hit_sectors          64          64          64          64
          1            l2_subp0_write_tex_hit_sectors         924         924         924         924
          1            l2_subp1_write_tex_hit_sectors         908         908         908         908
          1        l2_subp0_total_read_sector_queries         464         464         464         464
          1        l2_subp1_total_read_sector_queries         242         242         242         242
          1       l2_subp0_total_write_sector_queries        2301        2301        2301        2301
          1       l2_subp1_total_write_sector_queries        2468        2468        2468        2468
          1       l2_subp0_read_sysmem_sector_queries         356         356         356         356
          1       l2_subp1_read_sysmem_sector_queries           0           0           0           0
          1      l2_subp0_write_sysmem_sector_queries           1           1           1           1
          1      l2_subp1_write_sysmem_sector_queries           4           4           4           4
          1                         elapsed_cycles_sm     9581458     9581458     9581458     9581458
          1                           prof_trigger_00           0           0           0           0
          1                           prof_trigger_01           0           0           0           0
          1                           prof_trigger_02           0           0           0           0
          1                           prof_trigger_03           0           0           0           0
          1                           prof_trigger_04           0           0           0           0
