==75491== NVPROF is profiling process 75491, command: mm_offload 128 200
==75491== Some kernel(s) will be replayed on device 0 in order to collect all events/metrics.
==75491== Profiling application: mm_offload 128 200
==75491== Profiling result:
==75491== Event result:
Invocations                                Event Name         Min         Max         Avg       Total
Device "Tesla V100-SXM2-16GB (0)"
    Kernel: __omp_offloading_2f_13046cf_main_l50
          1                     fb_subp0_read_sectors       41793       41793       41793       41793
          1                     fb_subp1_read_sectors       42411       42411       42411       42411
          1                    fb_subp0_write_sectors      220602      220602      220602      220602
          1                    fb_subp1_write_sectors      221602      221602      221602      221602
          1              l2_subp0_write_sector_misses      229337      229337      229337      229337
          1              l2_subp1_write_sector_misses      229090      229090      229090      229090
          1               l2_subp0_read_sector_misses       43511       43511       43511       43511
          1               l2_subp1_read_sector_misses       43572       43572       43572       43572
          1          l2_subp0_read_tex_sector_queries      224952      224952      224952      224952
          1          l2_subp1_read_tex_sector_queries      224689      224689      224689      224689
          1         l2_subp0_write_tex_sector_queries      681592      681592      681592      681592
          1         l2_subp1_write_tex_sector_queries      696712      696712      696712      696712
          1             l2_subp0_read_tex_hit_sectors      183048      183048      183048      183048
          1             l2_subp1_read_tex_hit_sectors      182836      182836      182836      182836
          1            l2_subp0_write_tex_hit_sectors      488328      488328      488328      488328
          1            l2_subp1_write_tex_hit_sectors      503476      503476      503476      503476
          1        l2_subp0_total_read_sector_queries      225682      225682      225682      225682
          1        l2_subp1_total_read_sector_queries      226294      226294      226294      226294
          1       l2_subp0_total_write_sector_queries      693599      693599      693599      693599
          1       l2_subp1_total_write_sector_queries      708670      708670      708670      708670
          1       l2_subp0_read_sysmem_sector_queries           0           0           0           0
          1       l2_subp1_read_sysmem_sector_queries        1243        1243        1243        1243
          1      l2_subp0_write_sysmem_sector_queries           4           4           4           4
          1      l2_subp1_write_sysmem_sector_queries           1           1           1           1
          1                         elapsed_cycles_sm    34981998    34981998    34981998    34981998
          1                           prof_trigger_00           0           0           0           0
          1                           prof_trigger_01           0           0           0           0
          1                           prof_trigger_02           0           0           0           0
