==73890== NVPROF is profiling process 73890, command: mm_offload 64 50
==73890== Some kernel(s) will be replayed on device 0 in order to collect all events/metrics.
==73890== Profiling application: mm_offload 64 50
==73890== Profiling result:
==73890== Event result:
Invocations                                Event Name         Min         Max         Avg       Total
Device "Tesla V100-SXM2-16GB (0)"
    Kernel: __omp_offloading_2f_13046cf_main_l50
          1                     fb_subp0_read_sectors        2902        2902        2902        2902
          1                     fb_subp1_read_sectors        2644        2644        2644        2644
          1                    fb_subp0_write_sectors       47500       47500       47500       47500
          1                    fb_subp1_write_sectors       45559       45559       45559       45559
          1              l2_subp0_write_sector_misses       50724       50724       50724       50724
          1              l2_subp1_write_sector_misses       51070       51070       51070       51070
          1               l2_subp0_read_sector_misses        1648        1648        1648        1648
          1               l2_subp1_read_sector_misses        1666        1666        1666        1666
          1          l2_subp0_read_tex_sector_queries       20020       20020       20020       20020
          1          l2_subp1_read_tex_sector_queries       20044       20044       20044       20044
          1         l2_subp0_write_tex_sector_queries      122992      122992      122992      122992
          1         l2_subp1_write_tex_sector_queries      123280      123280      123280      123280
          1             l2_subp0_read_tex_hit_sectors       18766       18766       18766       18766
          1             l2_subp1_read_tex_hit_sectors       18735       18735       18735       18735
          1            l2_subp0_write_tex_hit_sectors       76192       76192       76192       76192
          1            l2_subp1_write_tex_hit_sectors       76384       76384       76384       76384
          1        l2_subp0_total_read_sector_queries       21298       21298       21298       21298
          1        l2_subp1_total_read_sector_queries       20574       20574       20574       20574
          1       l2_subp0_total_write_sector_queries      123005      123005      123005      123005
          1       l2_subp1_total_write_sector_queries      123292      123292      123292      123292
          1       l2_subp0_read_sysmem_sector_queries         741         741         741         741
          1       l2_subp1_read_sysmem_sector_queries           0           0           0           0
          1      l2_subp0_write_sysmem_sector_queries           5           5           5           5
          1      l2_subp1_write_sysmem_sector_queries           0           0           0           0
          1                         elapsed_cycles_sm    19163568    19163568    19163568    19163568
          1                           prof_trigger_00           0           0           0           0
          1                           prof_trigger_01           0           0           0           0
          1                           prof_trigger_02           0           0           0           0
