==78320== NVPROF is profiling process 78320, command: mm_offload 8 500
==78320== Some kernel(s) will be replayed on device 0 in order to collect all events/metrics.
==78320== Profiling application: mm_offload 8 500
==78320== Profiling result:
==78320== Event result:
Invocations                                Event Name         Min         Max         Avg       Total
Device "Tesla V100-SXM2-16GB (0)"
    Kernel: __omp_offloading_2f_13046cf_main_l50
          1                     fb_subp0_read_sectors        1340        1340        1340        1340
          1                     fb_subp1_read_sectors        1212        1212        1212        1212
          1                    fb_subp0_write_sectors         692         692         692         692
          1                    fb_subp1_write_sectors         700         700         700         700
          1              l2_subp0_write_sector_misses        1920        1920        1920        1920
          1              l2_subp1_write_sector_misses        1869        1869        1869        1869
          1               l2_subp0_read_sector_misses         178         178         178         178
          1               l2_subp1_read_sector_misses         128         128         128         128
          1          l2_subp0_read_tex_sector_queries          89          89          89          89
          1          l2_subp1_read_tex_sector_queries          94          94          94          94
          1         l2_subp0_write_tex_sector_queries        2268        2268        2268        2268
          1         l2_subp1_write_tex_sector_queries        2476        2476        2476        2476
          1             l2_subp0_read_tex_hit_sectors          64          64          64          64
          1             l2_subp1_read_tex_hit_sectors          60          60          60          60
          1            l2_subp0_write_tex_hit_sectors        1000        1000        1000        1000
          1            l2_subp1_write_tex_hit_sectors         832         832         832         832
          1        l2_subp0_total_read_sector_queries         237         237         237         237
          1        l2_subp1_total_read_sector_queries         463         463         463         463
          1       l2_subp0_total_write_sector_queries        2372        2372        2372        2372
          1       l2_subp1_total_write_sector_queries        2397        2397        2397        2397
          1       l2_subp0_read_sysmem_sector_queries           0           0           0           0
          1       l2_subp1_read_sysmem_sector_queries         352         352         352         352
          1      l2_subp0_write_sysmem_sector_queries           4           4           4           4
          1      l2_subp1_write_sysmem_sector_queries           1           1           1           1
          1                         elapsed_cycles_sm     9643948     9643948     9643948     9643948
          1                           prof_trigger_00           0           0           0           0
          1                           prof_trigger_01           0           0           0           0
          1                           prof_trigger_02           0           0           0           0
          1                           prof_trigger_03           0           0           0           0
          1                           prof_trigger_04           0           0           0           0
